Date,HomeTeam,AwayTeam,prob_home,prob_draw,prob_away,predicted,predicted_pct,sim_source,predicted_norm,Time,FTR,B365H,B365D,B365A,BFH,BFD,BFA,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,_merge,Date_str,Time_str,DateTime_sort,match_index,pred_FTR,correct,cum_correct,cum_accuracy,fair_odds,max_bookie_odds,max_bookie
2024-02-17,Napoli,Genoa,0.6169319808886636,0.2344775692658745,0.1485904498454618,Home,0.6169319808886636,simulation_2023_2024_predictions.csv,H,14:00:00,D,1.6,3.75,6.0,,,,1.58,4.0,5.75,,,,,,,1.64,3.84,6.02,1.55,3.9,5.8,both,2024-02-17,14:00:00,2024-02-17 14:00:00,240,H,False,151,0.6291666666666667,1.6209242363470016,1.64,PSH
2024-02-17,Verona,Juventus,0.2128661499335266,0.2538111344877802,0.5333227155786932,Away,0.5333227155786932,simulation_2023_2024_predictions.csv,A,17:00:00,D,5.75,3.5,1.67,,,,5.75,3.7,1.65,,,,,,,5.84,3.64,1.69,5.8,3.6,1.6,both,2024-02-17,17:00:00,2024-02-17 17:00:00,241,A,False,151,0.6265560165975104,1.8750373287868092,1.69,PSA
2024-02-17,Atalanta,Sassuolo,0.6916692956156945,0.1983466383669802,0.1099840660173254,Home,0.6916692956156945,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.36,5.5,8.0,,,,1.37,5.25,7.5,,,,,,,1.36,5.58,8.03,1.3,5.5,8.5,both,2024-02-17,19:45:00,2024-02-17 19:45:00,242,H,True,152,0.628099173553719,1.4457776372881244,1.37,BWH
2024-02-18,Lazio,Bologna,0.516793792550916,0.2805054111730924,0.2027007962759917,Home,0.516793792550916,simulation_2023_2024_predictions.csv,H,11:30:00,A,2.3,3.1,3.4,,,,2.25,3.1,3.4,,,,,,,2.39,3.12,3.4,2.25,3.1,3.2,both,2024-02-18,11:30:00,2024-02-18 11:30:00,243,H,False,152,0.6255144032921811,1.9350077621171837,2.39,PSH
2024-02-18,Empoli,Fiorentina,0.217567044712381,0.252484667263278,0.5299482880243409,Away,0.5299482880243409,simulation_2023_2024_predictions.csv,A,14:00:00,D,3.75,3.3,2.05,,,,3.5,3.4,2.1,,,,,,,3.65,3.38,2.16,3.5,3.4,2.0,both,2024-02-18,14:00:00,2024-02-18 14:00:00,244,A,False,152,0.6229508196721312,1.8869765646909105,2.16,PSA
2024-02-18,Udinese,Cagliari,0.4558879900909728,0.3600559730303086,0.1840560368787185,Home,0.4558879900909728,simulation_2023_2024_predictions.csv,H,14:00:00,D,1.91,3.6,4.0,,,,1.88,3.5,4.1,,,,,,,1.85,3.65,4.48,1.83,3.5,4.2,both,2024-02-18,14:00:00,2024-02-18 14:00:00,245,H,False,152,0.6204081632653061,2.193521263414834,1.91,B365H
2024-02-18,Frosinone,Roma,0.1731260294464882,0.2445605388043792,0.5823134317491324,Away,0.5823134317491324,simulation_2023_2024_predictions.csv,A,17:00:00,A,3.8,3.75,1.91,,,,3.8,3.7,1.9,,,,,,,3.88,3.83,1.93,3.7,3.8,1.85,both,2024-02-18,17:00:00,2024-02-18 17:00:00,246,A,True,153,0.6219512195121951,1.717288225683264,1.93,PSA
2024-02-18,Monza,Milan,0.1434042696739747,0.2244703518062012,0.6321253785198241,Away,0.6321253785198241,simulation_2023_2024_predictions.csv,A,19:45:00,H,4.75,3.5,1.8,,,,4.4,3.7,1.8,,,,,,,4.63,3.78,1.8,4.33,3.7,1.75,both,2024-02-18,19:45:00,2024-02-18 19:45:00,247,A,False,153,0.6194331983805668,1.581964644959495,1.8,B365A
2024-02-22,Torino,Lazio,0.4620247799980596,0.2664704929251115,0.2715047270768289,Home,0.4620247799980596,simulation_2023_2024_predictions.csv,H,19:45:00,A,2.4,2.9,3.25,,,,2.45,2.95,3.2,,,,,,,2.51,2.97,3.36,2.4,3.0,3.1,both,2024-02-22,19:45:00,2024-02-22 19:45:00,248,H,False,153,0.6169354838709677,2.164386074712702,2.51,PSH
2024-02-23,Bologna,Verona,0.6847057251104324,0.2045342627632945,0.1107600121262731,Home,0.6847057251104324,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.55,3.8,7.0,,,,1.57,3.8,6.25,,,,,,,1.59,3.9,6.83,1.53,3.8,6.5,both,2024-02-23,19:45:00,2024-02-23 19:45:00,249,H,True,154,0.6184738955823293,1.4604814350554987,1.59,PSH
2024-02-24,Sassuolo,Empoli,0.4618046024293595,0.3241408886944659,0.2140545088761744,Home,0.4618046024293595,simulation_2023_2024_predictions.csv,H,14:00:00,A,2.2,3.4,3.3,,,,2.2,3.4,3.25,,,,,,,2.28,3.35,3.37,2.15,3.3,3.3,both,2024-02-24,14:00:00,2024-02-24 14:00:00,250,H,False,154,0.616,2.165418003067577,2.28,PSH
2024-02-24,Salernitana,Monza,0.1984971610360783,0.2494907655514985,0.5520120734124231,Away,0.5520120734124231,simulation_2023_2024_predictions.csv,A,17:00:00,A,3.0,3.1,2.5,,,,2.85,3.25,2.5,,,,,,,2.99,3.27,2.55,2.88,3.2,2.4,both,2024-02-24,17:00:00,2024-02-24 17:00:00,251,A,True,155,0.6175298804780877,1.8115545803522182,2.55,PSA
2024-02-24,Genoa,Udinese,0.4197603502406153,0.3153934762997834,0.2648461734596012,Home,0.4197603502406153,simulation_2023_2024_predictions.csv,H,19:45:00,H,2.25,3.0,3.6,,,,2.25,3.1,3.4,,,,,,,2.38,2.92,3.69,2.2,3.1,3.4,both,2024-02-24,19:45:00,2024-02-24 19:45:00,252,H,True,156,0.6190476190476191,2.382311715307983,2.38,PSH
2024-02-25,Juventus,Frosinone,0.7322146904536742,0.1825084181579368,0.085276891388389,Home,0.7322146904536742,simulation_2023_2024_predictions.csv,H,11:30:00,H,1.3,5.5,10.0,,,,1.35,5.25,8.5,,,,,,,1.32,5.62,9.58,1.25,5.5,10.0,both,2024-02-25,11:30:00,2024-02-25 11:30:00,253,H,True,157,0.6205533596837944,1.365719662603885,1.35,BWH
2024-02-25,Cagliari,Napoli,0.219078260101025,0.2765288751394827,0.5043928647594923,Away,0.5043928647594923,simulation_2023_2024_predictions.csv,A,14:00:00,D,4.2,3.75,1.83,,,,3.9,3.7,1.9,,,,,,,4.31,3.73,1.87,4.0,3.7,1.8,both,2024-02-25,14:00:00,2024-02-25 14:00:00,254,A,False,157,0.6181102362204725,1.9825815745367972,1.9,BWA
2024-02-25,Lecce,Inter,0.1108741007066399,0.2086005605758027,0.6805253387175573,Away,0.6805253387175573,simulation_2023_2024_predictions.csv,A,17:00:00,A,7.0,4.5,1.44,,,,7.0,4.5,1.46,,,,,,,7.69,4.77,1.43,7.5,4.6,1.4,both,2024-02-25,17:00:00,2024-02-25 17:00:00,255,A,True,158,0.6196078431372549,1.4694529991851433,1.46,BWA
2024-02-25,Milan,Atalanta,0.5302981712361865,0.27119675682096,0.1985050719428534,Home,0.5302981712361865,simulation_2023_2024_predictions.csv,H,19:45:00,D,2.38,3.4,3.0,,,,2.3,3.5,2.9,,,,,,,2.41,3.51,3.01,2.3,3.6,2.75,both,2024-02-25,19:45:00,2024-02-25 19:45:00,256,H,False,158,0.6171875,1.8857315643176444,2.41,PSH
2024-02-26,Roma,Torino,0.5643566776529849,0.261434901742925,0.17420842060409,Home,0.5643566776529849,simulation_2023_2024_predictions.csv,H,17:30:00,H,1.91,3.25,4.5,,,,1.93,3.25,4.2,,,,,,,1.98,3.29,4.43,1.85,3.25,4.33,both,2024-02-26,17:30:00,2024-02-26 17:30:00,257,H,True,159,0.6186770428015564,1.7719290647162078,1.98,PSH
2024-02-26,Fiorentina,Lazio,0.4678896248823114,0.2741620160972985,0.25794835902039,Home,0.4678896248823114,simulation_2023_2024_predictions.csv,H,19:45:00,H,2.25,3.1,3.5,,,,2.3,3.2,3.2,,,,,,,2.32,3.19,3.46,2.25,3.2,3.1,both,2024-02-26,19:45:00,2024-02-26 19:45:00,258,H,True,160,0.6201550387596899,2.137256196376508,2.32,PSH
2024-02-28,Sassuolo,Napoli,0.260167323362494,0.31531177695739,0.4245208996801161,Away,0.4245208996801161,simulation_2023_2024_predictions.csv,A,17:00:00,A,4.0,3.8,1.8,,,,4.1,3.9,1.8,,,,,,,4.33,4.01,1.8,4.2,3.8,1.75,both,2024-02-28,17:00:00,2024-02-28 17:00:00,259,A,True,161,0.6216216216216216,2.35559662846639,1.8,B365A
2024-02-28,Inter,Atalanta,0.6438436148927275,0.2082994073304311,0.1478569777768413,Home,0.6438436148927275,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.62,4.0,5.5,,,,1.66,4.0,5.0,,,,,,,1.63,4.14,5.47,1.6,4.0,5.0,both,2024-02-28,19:45:00,2024-02-28 19:45:00,260,H,True,162,0.6230769230769231,1.5531721940996692,1.66,BWH
2024-03-01,Lazio,Milan,0.3998067882012877,0.2681159026032916,0.3320773091954206,Home,0.3998067882012877,simulation_2023_2024_predictions.csv,H,19:45:00,A,3.5,3.2,2.2,,,,3.4,3.2,2.2,,,,,,,3.67,3.3,2.21,3.3,3.3,2.2,both,2024-03-01,19:45:00,2024-03-01 19:45:00,261,H,False,162,0.6206896551724138,2.5012081573175733,3.67,PSH
2024-03-02,Udinese,Salernitana,0.4858979130198634,0.3249769118552719,0.1891251751248647,Home,0.4858979130198634,simulation_2023_2024_predictions.csv,H,14:00:00,D,1.65,3.8,5.75,,,,1.66,3.75,5.25,,,,,,,1.68,3.83,5.56,1.62,3.8,5.5,both,2024-03-02,14:00:00,2024-03-02 14:00:00,262,H,False,162,0.6183206106870229,2.058045472525255,1.68,PSH
2024-03-02,Monza,Roma,0.3352779229940524,0.2855621457570886,0.379159931248859,Away,0.379159931248859,simulation_2023_2024_predictions.csv,A,17:00:00,A,3.75,3.4,2.05,,,,3.6,3.5,2.0,,,,,,,3.72,3.55,2.07,3.5,3.5,2.05,both,2024-03-02,17:00:00,2024-03-02 17:00:00,263,A,True,163,0.6197718631178707,2.6374094876171315,2.07,PSA
2024-03-02,Torino,Fiorentina,0.4330100582023556,0.2997960780273127,0.2671938637703316,Home,0.4330100582023556,simulation_2023_2024_predictions.csv,H,19:45:00,D,2.63,3.0,2.9,,,,2.55,3.1,2.87,,,,,,,2.75,3.06,2.92,2.6,3.1,2.8,both,2024-03-02,19:45:00,2024-03-02 19:45:00,264,H,False,163,0.6174242424242424,2.30941517652386,2.75,PSH
2024-03-03,Verona,Sassuolo,0.4121649396062075,0.3459041385817958,0.2419309218119966,Home,0.4121649396062075,simulation_2023_2024_predictions.csv,H,11:30:00,H,2.2,3.4,3.25,,,,2.2,3.4,3.2,,,,,,,2.31,3.46,3.21,2.15,3.6,3.1,both,2024-03-03,11:30:00,2024-03-03 11:30:00,265,H,True,164,0.6188679245283019,2.4262131586335913,2.31,PSH
2024-03-03,Empoli,Cagliari,0.4791790325801704,0.3199605719254715,0.2008603954943579,Home,0.4791790325801704,simulation_2023_2024_predictions.csv,H,14:00:00,A,2.15,3.25,3.6,,,,2.15,3.4,3.4,,,,,,,2.16,3.34,3.69,2.1,3.4,3.4,both,2024-03-03,14:00:00,2024-03-03 14:00:00,266,H,False,164,0.6165413533834586,2.086902664783631,2.16,PSH
2024-03-03,Frosinone,Lecce,0.2778359735275114,0.2856909348434431,0.4364730916290454,Away,0.4364730916290454,simulation_2023_2024_predictions.csv,A,14:00:00,D,2.25,3.3,3.3,,,,2.25,3.5,3.1,,,,,,,2.33,3.38,3.25,2.2,3.5,3.1,both,2024-03-03,14:00:00,2024-03-03 14:00:00,267,A,False,164,0.6142322097378277,2.2910919806481247,3.3,B365A
2024-03-03,Atalanta,Bologna,0.5088138678461268,0.2742489957305462,0.2169371364233269,Home,0.5088138678461268,simulation_2023_2024_predictions.csv,H,17:00:00,A,1.91,3.4,4.2,,,,1.93,3.4,4.0,,,,,,,1.98,3.51,4.09,1.91,3.5,4.0,both,2024-03-03,17:00:00,2024-03-03 17:00:00,268,H,False,164,0.6119402985074627,1.9653552373348744,1.98,PSH
2024-03-03,Napoli,Juventus,0.4591608906317146,0.2788620797242887,0.2619770296439968,Home,0.4591608906317146,simulation_2023_2024_predictions.csv,H,19:45:00,H,2.38,3.1,3.3,,,,2.37,3.1,3.1,,,,,,,2.43,3.14,3.3,2.4,3.2,3.0,both,2024-03-03,19:45:00,2024-03-03 19:45:00,269,H,True,165,0.6133828996282528,2.1778858356690565,2.43,PSH
2024-03-04,Inter,Genoa,0.7456568333098259,0.1707531090616242,0.0835900576285497,Home,0.7456568333098259,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.3,5.75,9.5,,,,1.28,5.75,11.0,,,,,,,1.27,5.96,11.92,1.25,5.8,11.0,both,2024-03-04,19:45:00,2024-03-04 19:45:00,270,H,True,166,0.6148148148148148,1.3410994915197036,1.3,B365H
2024-03-08,Napoli,Torino,0.6399438325614012,0.2234490396788356,0.1366071277597631,Home,0.6399438325614012,simulation_2023_2024_predictions.csv,H,19:45:00,D,1.75,3.6,5.0,,,,1.77,3.5,4.8,,,,,,,1.78,3.65,5.14,1.73,3.6,5.0,both,2024-03-08,19:45:00,2024-03-08 19:45:00,271,H,False,166,0.6125461254612546,1.5626371395712328,1.78,PSH
2024-03-09,Cagliari,Salernitana,0.458667265092635,0.3197008304265054,0.2216319044808597,Home,0.458667265092635,simulation_2023_2024_predictions.csv,H,14:00:00,H,1.83,3.6,4.33,,,,1.87,3.6,4.1,,,,,,,1.85,3.66,4.52,1.8,3.7,4.2,both,2024-03-09,14:00:00,2024-03-09 14:00:00,272,H,True,167,0.6139705882352942,2.180229713576866,1.87,BWH
2024-03-09,Sassuolo,Frosinone,0.492108885707462,0.3152998959920723,0.1925912183004656,Home,0.492108885707462,simulation_2023_2024_predictions.csv,H,14:00:00,H,2.2,3.6,3.1,,,,2.15,3.6,3.1,,,,,,,2.27,3.67,3.11,2.2,3.7,3.0,both,2024-03-09,14:00:00,2024-03-09 14:00:00,273,H,True,168,0.6153846153846154,2.032070602753672,2.27,PSH
2024-03-09,Bologna,Inter,0.2008452914525428,0.3054929147728957,0.4936617937745613,Away,0.4936617937745613,simulation_2023_2024_predictions.csv,A,17:00:00,A,3.5,3.3,2.15,,,,3.4,3.3,2.15,,,,,,,3.51,3.32,2.24,3.4,3.3,2.15,both,2024-03-09,17:00:00,2024-03-09 17:00:00,274,A,True,169,0.6167883211678832,2.025678334055291,2.24,PSA
2024-03-09,Genoa,Monza,0.2828522270868085,0.329622507007074,0.3875252659061174,Away,0.3875252659061174,simulation_2023_2024_predictions.csv,A,19:45:00,A,2.15,3.2,3.5,,,,2.15,3.1,3.5,,,,,,,2.18,3.11,3.94,2.1,3.25,3.6,both,2024-03-09,19:45:00,2024-03-09 19:45:00,275,A,True,170,0.6181818181818182,2.580476908161807,3.94,PSA
2024-03-10,Lecce,Verona,0.449539796562697,0.2920041989888011,0.2584560044485018,Home,0.449539796562697,simulation_2023_2024_predictions.csv,H,11:30:00,A,2.2,3.25,3.4,,,,2.2,3.2,3.4,,,,,,,2.34,3.09,3.55,2.2,3.25,3.4,both,2024-03-10,11:30:00,2024-03-10 11:30:00,276,H,False,170,0.6159420289855072,2.2244971583078312,2.34,PSH
2024-03-10,Milan,Empoli,0.6926621900007303,0.2061859669629061,0.1011518430363636,Home,0.6926621900007303,simulation_2023_2024_predictions.csv,H,14:00:00,H,1.44,5.0,6.5,,,,1.44,4.6,7.0,,,,,,,1.45,4.74,7.19,1.4,4.75,7.5,both,2024-03-10,14:00:00,2024-03-10 14:00:00,277,H,True,171,0.6173285198555957,1.4437051919911288,1.45,PSH
2024-03-10,Juventus,Atalanta,0.5774441108360758,0.2524294567205531,0.1701264324433709,Home,0.5774441108360758,simulation_2023_2024_predictions.csv,H,17:00:00,D,2.2,3.3,3.3,,,,2.2,3.3,3.3,,,,,,,2.32,3.27,3.37,2.2,3.4,3.25,both,2024-03-10,17:00:00,2024-03-10 17:00:00,278,H,False,171,0.6151079136690647,1.731769328380732,2.32,PSH
2024-03-10,Fiorentina,Roma,0.4562687156562226,0.2665705436337916,0.2771607407099857,Home,0.4562687156562226,simulation_2023_2024_predictions.csv,H,19:45:00,D,2.55,3.3,2.75,,,,2.55,3.3,2.75,,,,,,,2.69,3.27,2.81,2.5,3.4,2.7,both,2024-03-10,19:45:00,2024-03-10 19:45:00,279,H,False,171,0.6129032258064516,2.1916909174054653,2.69,PSH
2024-03-11,Lazio,Udinese,0.6687237339821342,0.2075688951997941,0.1237073708180717,Home,0.6687237339821342,simulation_2023_2024_predictions.csv,H,19:45:00,A,1.91,3.5,4.0,,,,1.95,3.4,4.0,,,,,,,1.95,3.38,4.42,1.91,3.5,4.0,both,2024-03-11,19:45:00,2024-03-11 19:45:00,280,H,False,171,0.6107142857142858,1.4953858360090988,1.95,BWH
2024-03-15,Empoli,Bologna,0.1225101392070033,0.2004190576874837,0.6770708031055129,Away,0.6770708031055129,simulation_2023_2024_predictions.csv,A,19:45:00,A,4.0,3.2,2.0,,,,3.9,3.2,2.05,,,,,,,4.04,3.28,2.08,4.0,3.3,2.0,both,2024-03-15,19:45:00,2024-03-15 19:45:00,281,A,True,172,0.6120996441281139,1.4769504096370887,2.08,PSA
2024-03-16,Monza,Cagliari,0.4899368053307842,0.32837450044482,0.1816886942243957,Home,0.4899368053307842,simulation_2023_2024_predictions.csv,H,14:00:00,H,2.05,3.5,3.6,,,,2.05,3.4,3.5,,,,,,,2.09,3.46,3.75,2.0,3.5,3.6,both,2024-03-16,14:00:00,2024-03-16 14:00:00,282,H,True,173,0.6134751773049646,2.041079561934203,2.09,PSH
2024-03-16,Udinese,Torino,0.3423412105929748,0.2915883245505085,0.3660704648565165,Away,0.3660704648565165,simulation_2023_2024_predictions.csv,A,14:00:00,A,2.8,2.9,2.8,,,,2.75,3.0,2.75,,,,,,,2.94,2.96,2.82,2.8,3.0,2.75,both,2024-03-16,14:00:00,2024-03-16 14:00:00,283,A,True,174,0.6148409893992933,2.7317145085494836,2.82,PSA
2024-03-16,Salernitana,Lecce,0.3623925705670185,0.3275234255512839,0.3100840038816975,Home,0.3623925705670185,simulation_2023_2024_predictions.csv,H,17:00:00,A,2.9,3.2,2.5,,,,2.85,3.25,2.5,,,,,,,3.02,3.19,2.57,2.9,3.25,2.45,both,2024-03-16,17:00:00,2024-03-16 17:00:00,284,H,False,174,0.6126760563380281,2.7594384687173563,3.02,PSH
2024-03-16,Frosinone,Lazio,0.1818567195510976,0.2567086726992907,0.5614346077496115,Away,0.5614346077496115,simulation_2023_2024_predictions.csv,A,19:45:00,A,3.5,3.4,2.15,,,,3.3,3.5,2.1,,,,,,,3.41,3.61,2.16,3.3,3.6,2.1,both,2024-03-16,19:45:00,2024-03-16 19:45:00,285,A,True,175,0.6140350877192983,1.781151333025733,2.16,PSA
2024-03-17,Juventus,Genoa,0.6886440051607735,0.201262684974006,0.1100933098652204,Home,0.6886440051607735,simulation_2023_2024_predictions.csv,H,11:30:00,D,1.5,4.0,7.0,,,,1.55,3.9,6.75,,,,,,,1.52,4.08,7.37,1.5,4.0,7.0,both,2024-03-17,11:30:00,2024-03-17 11:30:00,286,H,False,175,0.6118881118881119,1.4521291008211654,1.55,BWH
2024-03-17,Verona,Milan,0.2483484292006219,0.317099495613359,0.434552075186019,Away,0.434552075186019,simulation_2023_2024_predictions.csv,A,14:00:00,A,5.25,3.75,1.7,,,,4.8,3.7,1.72,,,,,,,5.2,3.81,1.72,5.0,3.75,1.7,both,2024-03-17,14:00:00,2024-03-17 14:00:00,287,A,True,176,0.6132404181184669,2.301220169232719,1.72,BWA
2024-03-17,Roma,Sassuolo,0.669458457474499,0.2054074487133301,0.1251340938121709,Home,0.669458457474499,simulation_2023_2024_predictions.csv,H,17:00:00,H,1.36,4.75,8.0,,,,1.39,5.0,7.5,,,,,,,1.4,5.15,7.67,1.35,5.0,8.0,both,2024-03-17,17:00:00,2024-03-17 17:00:00,288,H,True,177,0.6145833333333334,1.4937446660580758,1.4,PSH
2024-03-17,Inter,Napoli,0.6062946679998297,0.2257755253956221,0.1679298066045481,Home,0.6062946679998297,simulation_2023_2024_predictions.csv,H,19:45:00,D,1.57,4.0,6.0,,,,1.6,4.1,5.25,,,,,,,1.57,4.33,5.89,1.55,4.2,5.8,both,2024-03-17,19:45:00,2024-03-17 19:45:00,289,H,False,177,0.6124567474048442,1.649363012376485,1.6,BWH
2024-03-30,Napoli,Atalanta,0.5653422268355824,0.2560641758389081,0.1785935973255093,Home,0.5653422268355824,simulation_2023_2024_predictions.csv,H,11:30:00,A,2.1,3.6,3.4,,,,2.05,3.6,3.4,,,,,,,2.13,3.61,3.48,2.05,3.7,3.3,both,2024-03-30,11:30:00,2024-03-30 11:30:00,290,H,False,177,0.6103448275862069,1.7688400981425865,2.13,PSH
2024-03-30,Genoa,Frosinone,0.4938809163259984,0.3214000038925542,0.1847190797814475,Home,0.4938809163259984,simulation_2023_2024_predictions.csv,H,14:00:00,D,1.95,3.6,3.8,,,,1.9,3.5,4.0,,,,,,,1.95,3.56,4.14,1.91,3.6,3.9,both,2024-03-30,14:00:00,2024-03-30 14:00:00,291,H,False,177,0.6082474226804123,2.0247795914833953,1.95,B365H
2024-03-30,Torino,Monza,0.5152405823460684,0.2681766715342547,0.2165827461196768,Home,0.5152405823460684,simulation_2023_2024_predictions.csv,H,14:00:00,H,1.83,3.4,4.75,,,,1.85,3.4,4.5,,,,,,,1.85,3.49,4.8,1.8,3.5,4.6,both,2024-03-30,14:00:00,2024-03-30 14:00:00,292,H,True,178,0.6095890410958904,1.9408409086230252,1.85,BWH
2024-03-30,Lazio,Juventus,0.4129141536464934,0.2736422284042982,0.3134436179492082,Home,0.4129141536464934,simulation_2023_2024_predictions.csv,H,17:00:00,H,3.1,3.1,2.45,,,,2.95,3.1,2.5,,,,,,,3.23,3.09,2.5,3.0,3.2,2.45,both,2024-03-30,17:00:00,2024-03-30 17:00:00,293,H,True,179,0.6109215017064846,2.4218109046853504,3.23,PSH
2024-03-30,Fiorentina,Milan,0.3292964814425519,0.2714583889240738,0.3992451296333742,Away,0.3992451296333742,simulation_2023_2024_predictions.csv,A,19:45:00,A,2.88,3.3,2.5,,,,2.7,3.4,2.55,,,,,,,2.89,3.34,2.58,2.8,3.25,2.5,both,2024-03-30,19:45:00,2024-03-30 19:45:00,294,A,True,180,0.6122448979591837,2.504726860208157,2.58,PSA
2024-04-01,Bologna,Salernitana,0.6269972309367962,0.252419785783214,0.1205829832799898,Home,0.6269972309367962,simulation_2023_2024_predictions.csv,H,11:30:00,H,1.3,5.5,10.0,,,,1.3,5.5,10.5,,,,,,,1.3,5.59,11.37,1.29,5.5,11.0,both,2024-04-01,11:30:00,2024-04-01 11:30:00,295,H,True,181,0.6135593220338983,1.5949033754198574,1.3,B365H
2024-04-01,Cagliari,Verona,0.425908517602234,0.3117451714373445,0.2623463109604214,Home,0.425908517602234,simulation_2023_2024_predictions.csv,H,14:00:00,D,2.15,3.2,3.6,,,,2.15,3.3,3.4,,,,,,,2.2,3.19,3.76,2.1,3.4,3.4,both,2024-04-01,14:00:00,2024-04-01 14:00:00,296,H,False,181,0.6114864864864865,2.347922050560922,2.2,PSH
2024-04-01,Sassuolo,Udinese,0.3507264188501772,0.3153021678566514,0.3339714132931714,Home,0.3507264188501772,simulation_2023_2024_predictions.csv,H,14:00:00,D,2.75,3.25,2.6,,,,2.8,3.3,2.5,,,,,,,2.93,3.24,2.61,2.8,3.4,2.45,both,2024-04-01,14:00:00,2024-04-01 14:00:00,297,H,False,181,0.6094276094276094,2.851225189360995,2.93,PSH
2024-04-01,Lecce,Roma,0.1322688556160895,0.2198232563007543,0.6479078880831562,Away,0.6479078880831562,simulation_2023_2024_predictions.csv,A,17:00:00,D,4.5,3.5,1.83,,,,4.33,3.6,1.83,,,,,,,4.45,3.45,1.92,4.33,3.6,1.8,both,2024-04-01,17:00:00,2024-04-01 17:00:00,298,A,False,181,0.6073825503355704,1.5434292719579519,1.92,PSA
2024-04-01,Inter,Empoli,0.7238821017747107,0.1887716238934727,0.0873462743318165,Home,0.7238821017747107,simulation_2023_2024_predictions.csv,H,19:45:00,H,1.22,7.0,12.0,,,,1.22,6.5,12.5,,,,,,,1.2,7.59,13.3,1.2,6.5,13.0,both,2024-04-01,19:45:00,2024-04-01 19:45:00,299,H,True,182,0.6086956521739131,1.3814404273131535,1.22,B365H
2024-04-05,Salernitana,Sassuolo,0.2543666214264038,0.2948425534665895,0.4507908251070066,Away,0.4507908251070066,simulation_2023_2024_predictions.csv,A,19:45:00,D,3.25,3.5,2.2,,,,3.2,3.4,2.2,,,,,,,3.33,3.51,2.26,3.25,3.5,2.15,both,2024-04-05,19:45:00,2024-04-05 19:45:00,300,A,False,182,0.6066666666666667,2.2183237641596296,2.26,PSA
2024-04-06,Milan,Lecce,0.7011495799112377,0.2008428132727173,0.0980076068160449,Home,0.7011495799112377,simulation_2023_2024_predictions.csv,H,14:00:00,H,1.36,4.75,8.5,,,,1.37,5.0,8.25,,,,,,,1.38,5.19,8.25,1.33,5.0,9.0,both,2024-04-06,14:00:00,2024-04-06 14:00:00,301,H,True,183,0.6079734219269103,1.4262291936716205,1.38,PSH
2024-04-06,Roma,Lazio,0.516826221942402,0.2776896295327637,0.2054841485248344,Home,0.516826221942402,simulation_2023_2024_predictions.csv,H,17:00:00,H,2.2,3.1,3.6,,,,2.2,3.2,3.4,,,,,,,2.25,3.09,3.76,2.2,3.2,3.4,both,2024-04-06,17:00:00,2024-04-06 17:00:00,302,H,True,184,0.609271523178808,1.9348863458236947,2.25,PSH
2024-04-06,Empoli,Torino,0.2274207948320752,0.2854185090033452,0.4871606961645794,Away,0.4871606961645794,simulation_2023_2024_predictions.csv,A,19:45:00,H,3.5,3.2,2.25,,,,3.5,3.1,2.25,,,,,,,3.59,3.12,2.3,3.5,3.2,2.15,both,2024-04-06,19:45:00,2024-04-06 19:45:00,303,A,False,184,0.6072607260726073,2.0527107541166787,2.3,PSA
2024-04-07,Frosinone,Bologna,0.0857215323461415,0.163260577467896,0.7510178901859623,Away,0.7510178901859623,simulation_2023_2024_predictions.csv,A,11:30:00,D,4.2,3.5,1.91,,,,3.9,3.6,1.93,,,,,,,4.32,3.59,1.9,4.2,3.6,1.85,both,2024-04-07,11:30:00,2024-04-07 11:30:00,304,A,False,184,0.6052631578947368,1.3315262033936186,1.93,BWA
2024-04-07,Monza,Napoli,0.2011509196050398,0.2475116382032074,0.5513374421917527,Away,0.5513374421917527,simulation_2023_2024_predictions.csv,A,14:00:00,A,4.0,3.8,1.85,,,,3.9,3.7,1.88,,,,,,,4.32,3.75,1.86,4.0,3.75,1.83,both,2024-04-07,14:00:00,2024-04-07 14:00:00,305,A,True,185,0.6065573770491803,1.8137712469239562,1.88,BWA
2024-04-07,Cagliari,Atalanta,0.1370407964045246,0.2188353403432087,0.6441238632522667,Away,0.6441238632522667,simulation_2023_2024_predictions.csv,A,17:00:00,H,4.75,3.8,1.73,,,,4.6,3.9,1.72,,,,,,,4.86,3.98,1.72,4.6,3.9,1.7,both,2024-04-07,17:00:00,2024-04-07 17:00:00,306,A,False,185,0.6045751633986928,1.5524964328302753,1.73,B365A
2024-04-07,Verona,Genoa,0.4477235835391506,0.2960529644946799,0.2562234519661696,Home,0.4477235835391506,simulation_2023_2024_predictions.csv,H,17:00:00,A,2.75,3.0,2.8,,,,2.7,3.0,2.85,,,,,,,2.74,2.97,3.02,2.7,3.0,2.8,both,2024-04-07,17:00:00,2024-04-07 17:00:00,307,H,False,185,0.6026058631921825,2.233520941861568,2.75,B365H
