season,squad,winner,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,G+A-PK,Attendance,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,xG,xGA,xGD,xGD/90,Pts,__season_norm,__squad_norm,roster_size,starters_count,age_mean,age_mean_starters,pct_under23,pct_gk,pct_df,pct_mf,pct_fw,goals_tot,assists_tot,xg_tot,xga_proxy,team_xg_per90,conversion_sh_to_g,progressions_tot,yellow_cards,red_cards,top5_mean_gpa,bottom5_mean_gpa,gap_top5_bottom5_gpa,age_std
2021-2022,Cagliari,0,33.0,26.5,44.5,38.0,418.0,3420.0,38.0,39.0,36.4,29.6,66.0,3.0,4.0,96.0,5.0,474.0,39.0,420.0,117.0,27.9,11.05,3.08,0.07,0.26,17.3,,,,,30,2021-2022,cagliari,45.0,17.0,24.11111111111111,25.41176470588235,0.4444444444444444,0.1333333333333333,0.3777777777777777,0.4222222222222222,0.8666666666666667,34.0,26.0,40.0,,0.0957854406130268,,2640.0,96.0,5.0,7.8,0.0,7.8,5.188370834779635
2021-2022,Empoli,0,28.0,24.5,47.4,38.0,418.0,3420.0,38.0,44.9,39.3,28.9,68.3,7.0,7.0,87.0,5.0,658.0,44.9,490.0,151.0,30.8,12.89,3.97,0.08,0.26,18.5,,,,,41,2021-2022,empoli,40.0,18.0,23.5,23.38888888888889,0.4,0.15,0.325,0.375,0.85,47.0,27.0,45.2,,0.1085378868729989,,3600.0,87.0,5.0,8.8,0.0,8.8,4.308607961291276
2021-2022,Fiorentina,0,28.0,26.4,57.7,38.0,418.0,3420.0,38.0,60.0,50.8,39.2,90.1,9.0,12.0,89.0,8.0,755.0,60.0,501.0,172.0,34.3,13.18,4.53,0.1,0.29,17.2,,,,,62,2021-2022,fiorentina,37.0,17.0,24.35135135135135,25.88235294117647,0.3513513513513513,0.1081081081081081,0.2972972972972973,0.2972972972972973,0.8918918918918919,59.0,33.0,61.900000000000006,,0.1488179511152664,,3906.0,89.0,8.0,10.4,0.0,10.4,4.697612964854338
2021-2022,Genoa,0,40.0,27.0,43.9,38.0,418.0,3420.0,38.0,37.2,31.8,26.3,58.1,6.0,7.0,92.0,3.0,517.0,37.2,397.0,106.0,26.7,10.45,2.79,0.05,0.19,18.8,,,,,28,2021-2022,genoa,46.0,18.0,25.282608695652176,25.94117647058824,0.4130434782608695,0.108695652173913,0.3695652173913043,0.4565217391304347,0.8913043478260869,26.0,19.0,37.5,,0.0899544230922999,,2708.0,92.0,3.0,5.6,0.0,5.6,5.35272741891982
2021-2022,Hellas Verona,0,31.0,26.8,50.6,38.0,418.0,3420.0,38.0,50.4,44.2,34.1,78.4,7.0,8.0,100.0,7.0,677.0,50.4,455.0,152.0,33.4,11.97,4.0,0.12,0.37,16.9,,,,,53,2021-2022,hellas verona,41.0,14.0,23.92682926829268,27.0,0.4390243902439024,0.1707317073170731,0.3902439024390244,0.4146341463414634,0.8292682926829268,63.0,44.0,51.2,,0.1229029418824847,,3836.0,100.0,7.0,14.6,0.0,14.6,4.95171810537736
2021-2022,Inter,0,27.0,28.9,56.5,38.0,418.0,3420.0,38.0,81.6,73.6,57.3,130.9,7.0,11.0,71.0,0.0,782.0,81.6,667.0,239.0,35.8,17.55,6.29,0.11,0.32,15.9,,,,,84,2021-2022,inter,36.0,14.0,26.22222222222222,27.714285714285715,0.3055555555555556,0.1111111111111111,0.4166666666666667,0.3333333333333333,0.8888888888888888,83.0,57.0,83.69999999999999,,0.2002392344497607,,4328.0,71.0,0.0,18.0,0.0,18.0,6.12307630950844
2021-2022,Juventus,0,32.0,27.4,51.5,38.0,418.0,3420.0,38.0,51.4,46.7,36.3,83.0,5.0,6.0,77.0,2.0,701.0,51.4,517.0,166.0,32.1,13.61,4.37,0.1,0.31,17.5,,,,,70,2021-2022,juventus,41.0,20.0,24.24390243902439,26.55,0.4878048780487805,0.1463414634146341,0.2926829268292683,0.4634146341463415,0.8536585365853658,56.0,37.0,52.8,,0.1263527347177537,,3621.0,77.0,2.0,10.0,0.0,10.0,5.398057464518501
2021-2022,Lazio,0,27.0,29.0,55.4,38.0,418.0,3420.0,38.0,55.3,48.2,38.8,87.0,7.0,9.0,88.0,5.0,788.0,55.3,445.0,185.0,41.6,11.71,4.87,0.15,0.36,17.4,,,,,64,2021-2022,lazio,33.0,16.0,26.363636363636363,29.0,0.2121212121212121,0.1212121212121212,0.303030303030303,0.3636363636363636,0.8787878787878788,74.0,48.0,56.6,,0.1356808011932665,,3831.0,88.0,5.0,18.2,0.0,18.2,5.296332350186907
2021-2022,Milan,1,28.0,25.6,54.0,38.0,418.0,3420.0,38.0,59.7,54.1,42.8,96.9,5.0,8.0,76.0,3.0,806.0,59.7,592.0,187.0,31.6,15.58,4.92,0.1,0.33,18.4,,,,,86,2021-2022,milan,36.0,18.0,24.52777777777778,25.647058823529413,0.4444444444444444,0.1944444444444444,0.3055555555555556,0.3055555555555556,0.8055555555555556,66.0,39.0,60.7,,0.1453698775944651,,3760.0,76.0,3.0,12.4,0.0,12.4,5.659308948783215
2021-2022,Napoli,0,27.0,27.9,58.3,38.0,418.0,3420.0,38.0,57.8,46.6,37.1,83.7,10.0,14.0,63.0,2.0,827.0,57.8,565.0,186.0,32.9,14.87,4.89,0.11,0.34,18.2,,,,,79,2021-2022,napoli,36.0,16.0,24.63888888888889,27.4375,0.3611111111111111,0.1111111111111111,0.3888888888888889,0.3055555555555556,0.8888888888888888,74.0,46.0,58.5,,0.1402578720230166,,4150.0,63.0,2.0,13.8,0.0,13.8,4.799718907113372
2021-2022,Roma,0,29.0,26.4,51.4,38.0,418.0,3420.0,38.0,65.1,58.1,46.3,104.4,7.0,9.0,111.0,8.0,733.0,65.1,592.0,184.0,31.1,15.58,4.84,0.09,0.28,17.3,,,,,63,2021-2022,roma,37.0,14.0,22.864864864864863,26.142857142857142,0.4594594594594595,0.1081081081081081,0.4594594594594595,0.4324324324324324,0.8918918918918919,58.0,31.0,66.9,,0.1603077824223222,,3892.0,111.0,8.0,12.6,0.0,12.6,4.466928861472215
2021-2022,Salernitana,0,42.0,27.7,41.2,38.0,418.0,3420.0,38.0,36.5,32.9,24.8,57.7,4.0,5.0,94.0,5.0,528.0,36.5,426.0,130.0,30.5,11.21,3.42,0.07,0.22,18.1,,,,,31,2021-2022,salernitana,50.0,22.0,25.02,28.473684210526315,0.4,0.12,0.4,0.44,0.88,32.0,19.0,37.2,,0.0892895242159163,,2580.0,94.0,5.0,6.0,0.0,6.0,5.203962383587713
2021-2022,Sampdoria,0,34.0,29.0,46.1,38.0,418.0,3420.0,38.0,36.7,33.4,26.2,59.6,2.0,4.0,94.0,4.0,467.0,36.7,386.0,118.0,30.6,10.16,3.11,0.1,0.34,18.1,,,,,36,2021-2022,sampdoria,42.0,16.0,25.33333333333333,29.866666666666667,0.3333333333333333,0.0952380952380952,0.4047619047619047,0.4523809523809524,0.9047619047619048,42.0,29.0,37.9,,0.090776027251437,,2829.0,94.0,4.0,10.0,0.0,10.0,5.603425201048001
2021-2022,Sassuolo,0,29.0,26.1,54.9,38.0,418.0,3420.0,38.0,55.7,50.2,39.0,89.2,7.0,7.0,92.0,4.0,815.0,55.7,569.0,204.0,35.9,14.97,5.37,0.09,0.26,18.8,,,,,50,2021-2022,sassuolo,40.0,16.0,24.1,25.33333333333333,0.475,0.125,0.35,0.45,0.875,60.0,39.0,56.0,,0.1341460168747172,,3821.0,92.0,4.0,15.0,0.0,15.0,5.900021729642732
2021-2022,Spezia,0,30.0,24.4,42.7,38.0,418.0,3420.0,38.0,40.1,36.2,27.9,64.1,3.0,5.0,88.0,4.0,511.0,40.1,381.0,127.0,33.3,10.03,3.34,0.09,0.28,18.7,,,,,36,2021-2022,spezia,31.0,17.0,22.83870967741936,24.125,0.4516129032258064,0.0967741935483871,0.2903225806451613,0.5483870967741935,0.9032258064516128,38.0,25.0,40.5,,0.0971378317876558,,2502.0,88.0,4.0,7.2,0.0,7.2,3.512803004188615
2021-2022,Torino,0,31.0,25.2,53.3,38.0,418.0,3420.0,38.0,48.7,44.1,36.3,80.4,6.0,6.0,89.0,3.0,628.0,48.7,470.0,142.0,30.2,12.37,3.74,0.08,0.26,17.3,,,,,50,2021-2022,torino,40.0,19.0,24.025,24.444444444444443,0.4,0.1,0.35,0.45,0.9,43.0,27.0,49.8,,0.1193735684227347,,3250.0,89.0,3.0,8.2,0.0,8.2,4.382292457092198
2021-2022,Udinese,0,29.0,26.2,42.7,38.0,418.0,3420.0,38.0,51.3,48.2,36.6,84.8,3.0,4.0,95.0,6.0,669.0,51.3,505.0,181.0,35.8,13.29,4.76,0.11,0.3,17.8,,,,,47,2021-2022,udinese,44.0,16.0,23.977272727272727,25.625,0.4090909090909091,0.1590909090909091,0.3181818181818182,0.4090909090909091,0.8409090909090909,58.0,36.0,53.400000000000006,,0.128050730043696,,3114.0,95.0,6.0,10.8,0.0,10.8,5.638277142283127
2021-2022,Venezia,0,39.0,26.1,42.3,38.0,418.0,3420.0,38.0,36.5,32.4,26.4,58.8,3.0,5.0,110.0,9.0,540.0,36.5,349.0,113.0,32.4,9.18,2.97,0.09,0.27,18.2,,,,,27,2021-2022,venezia,48.0,18.0,24.0,25.55555555555556,0.4166666666666667,0.125,0.3125,0.4166666666666667,0.875,34.0,23.0,37.1,,0.0891208028612608,,2703.0,110.0,9.0,7.4,0.0,7.4,5.202290821093534
2022-2023,Atalanta,0,27.0,26.5,49.9,38.0,418.0,3420.0,38.0,57.7,51.3,42.7,93.9,6.0,8.0,83.0,3.0,687.0,57.7,506.0,168.0,33.2,13.32,4.42,0.11,0.35,16.9,,,,,64,2022-2023,atalanta,37.0,17.0,23.54054054054054,26.375,0.4594594594594595,0.1081081081081081,0.4324324324324324,0.4594594594594595,0.8918918918918919,64.0,42.0,58.1,,0.1392283728732326,,3952.0,83.0,3.0,11.6,0.0,11.6,5.273595624506188
2022-2023,Bologna,0,27.0,26.6,54.7,38.0,418.0,3420.0,38.0,43.8,39.4,31.5,70.9,6.0,6.0,84.0,3.0,564.0,43.8,479.0,150.0,31.3,12.61,3.95,0.1,0.31,19.6,,,,,54,2022-2023,bologna,35.0,16.0,24.085714285714285,26.625,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.3428571428571428,0.8571428571428571,52.0,41.0,44.8,,0.1073968516101536,,3288.0,84.0,3.0,10.2,0.0,10.2,5.220837371259792
2022-2023,Cremonese,0,33.0,26.0,42.1,38.0,418.0,3420.0,38.0,38.7,33.2,24.3,57.5,5.0,7.0,81.0,3.0,521.0,38.7,458.0,122.0,26.6,12.05,3.21,0.07,0.25,18.5,,,,,27,2022-2023,cremonese,37.0,18.0,25.16216216216216,25.8125,0.2702702702702703,0.1351351351351351,0.3783783783783784,0.4054054054054054,0.8648648648648649,35.0,18.0,39.1,,0.0937325200436832,,2728.0,81.0,3.0,6.2,0.0,6.2,4.15340231024527
2022-2023,Empoli,0,32.0,25.3,47.3,38.0,418.0,3420.0,38.0,38.8,37.2,26.8,64.0,2.0,2.0,88.0,7.0,608.0,38.8,447.0,129.0,28.9,11.76,3.39,0.07,0.26,18.3,,,,,43,2022-2023,empoli,43.0,18.0,23.162790697674417,24.94117647058824,0.5116279069767442,0.1395348837209302,0.2790697674418604,0.4883720930232558,0.8604651162790697,35.0,20.0,40.2,,0.096503160758582,,2827.0,88.0,7.0,6.4,0.0,6.4,4.5977749927243
2022-2023,Fiorentina,0,30.0,26.5,56.1,38.0,418.0,3420.0,38.0,55.0,50.8,40.2,91.0,4.0,6.0,93.0,3.0,789.0,55.0,597.0,171.0,28.6,15.71,4.5,0.08,0.27,17.6,,,,,56,2022-2023,fiorentina,38.0,17.0,24.18421052631579,26.235294117647054,0.2368421052631578,0.1578947368421052,0.3157894736842105,0.3947368421052631,0.8421052631578947,51.0,37.0,56.1,,0.1344571382919229,,4023.0,93.0,3.0,8.2,0.0,8.2,4.501382749465268
2022-2023,Hellas Verona,0,36.0,26.6,41.2,38.0,418.0,3420.0,38.0,35.8,35.1,28.1,63.2,1.0,1.0,103.0,3.0,503.0,35.8,415.0,116.0,28.0,10.92,3.05,0.07,0.24,18.6,,,,,31,2022-2023,hellas verona,46.0,19.0,23.76086956521739,27.33333333333333,0.4565217391304347,0.1304347826086956,0.3260869565217391,0.4347826086956521,0.8695652173913043,29.0,22.0,36.6,,0.0878376576624623,,2617.0,103.0,3.0,5.6,0.0,5.6,4.785091582119966
2022-2023,Inter,0,25.0,28.8,55.7,38.0,418.0,3420.0,38.0,68.0,64.5,51.8,116.3,4.0,5.0,65.0,3.0,668.0,68.0,625.0,197.0,31.5,16.45,5.18,0.1,0.32,16.9,,,,,72,2022-2023,inter,33.0,18.0,25.63636363636364,28.83333333333333,0.3636363636363636,0.1515151515151515,0.3939393939393939,0.303030303030303,0.8484848484848485,68.0,50.0,69.8,,0.1674396289780905,,3905.0,65.0,3.0,15.2,0.0,15.2,6.397353856371896
2022-2023,Juventus,0,29.0,27.7,49.6,38.0,418.0,3420.0,38.0,55.3,50.4,39.8,90.2,3.0,6.0,74.0,6.0,673.0,55.3,529.0,171.0,32.3,13.92,4.5,0.1,0.31,17.3,,,,,62,2022-2023,juventus,37.0,18.0,24.81081081081081,26.705882352941178,0.4324324324324324,0.1351351351351351,0.3783783783783784,0.4054054054054054,0.8648648648648649,56.0,41.0,56.89999999999999,,0.1363273346821424,,3456.0,74.0,6.0,10.2,0.0,10.2,5.237884633650825
2022-2023,Lazio,0,24.0,28.6,52.1,38.0,418.0,3420.0,38.0,51.1,44.9,34.3,79.2,6.0,8.0,87.0,2.0,683.0,51.1,430.0,161.0,37.4,11.32,4.24,0.12,0.33,17.8,,,,,74,2022-2023,lazio,33.0,15.0,25.0,28.6,0.3333333333333333,0.1212121212121212,0.3939393939393939,0.303030303030303,0.8787878787878788,59.0,37.0,51.9,,0.124447167901103,,3432.0,86.0,2.0,14.8,0.0,14.8,4.968651728587948
2022-2023,Lecce,0,29.0,24.8,41.3,38.0,418.0,3420.0,38.0,36.3,31.6,25.3,56.9,4.0,6.0,86.0,2.0,514.0,36.3,412.0,106.0,25.7,10.84,2.79,0.07,0.25,18.8,,,,,36,2022-2023,lecce,37.0,15.0,23.72972972972973,24.214285714285715,0.4054054054054054,0.1081081081081081,0.4054054054054054,0.4054054054054054,0.8918918918918919,31.0,21.0,36.4,,0.0872413517616042,,2965.0,86.0,2.0,6.6,0.0,6.6,3.5796387825887983
2022-2023,Milan,0,30.0,26.0,55.6,38.0,418.0,3420.0,38.0,58.8,55.1,46.0,101.1,5.0,5.0,90.0,2.0,795.0,58.8,546.0,178.0,32.6,14.37,4.68,0.1,0.31,17.7,,,,,70,2022-2023,milan,34.0,18.0,25.352941176470587,26.1875,0.3823529411764705,0.1764705882352941,0.3823529411764705,0.3235294117647059,0.8235294117647058,61.0,49.0,59.9,,0.1434730538922155,,3955.0,90.0,2.0,14.0,0.0,14.0,5.851093412145038
2022-2023,Monza,0,31.0,26.6,55.2,38.0,418.0,3420.0,38.0,45.9,41.2,33.8,75.0,5.0,6.0,90.0,4.0,708.0,45.9,406.0,139.0,34.2,10.68,3.66,0.1,0.29,17.9,,,,,52,2022-2023,monza,36.0,16.0,25.27777777777778,25.933333333333334,0.3055555555555556,0.0833333333333333,0.4444444444444444,0.4166666666666667,0.9166666666666666,46.0,31.0,47.1,,0.1127543556323979,,3420.0,90.0,4.0,9.2,0.0,9.2,4.681947769960161
2022-2023,Napoli,1,27.0,26.4,61.8,38.0,418.0,3420.0,38.0,64.7,56.8,46.8,103.6,8.0,10.0,47.0,1.0,907.0,64.7,605.0,212.0,35.0,15.92,5.58,0.11,0.32,17.1,,,,,90,2022-2023,napoli,30.0,16.0,25.566666666666663,25.928571428571427,0.3,0.1666666666666666,0.3,0.2666666666666666,0.8333333333333334,75.0,57.0,65.99999999999999,,0.1579955314395148,,4500.0,47.0,1.0,16.0,0.0,16.0,3.6453402786470335
2022-2023,Roma,0,30.0,27.4,48.6,38.0,418.0,3420.0,38.0,57.7,50.2,39.1,89.3,7.0,10.0,83.0,4.0,684.0,57.7,488.0,155.0,31.8,12.84,4.08,0.09,0.28,17.0,,,,,63,2022-2023,roma,43.0,17.0,22.906976744186046,27.133333333333333,0.5116279069767442,0.1162790697674418,0.3953488372093023,0.3953488372093023,0.8837209302325582,50.0,33.0,59.4,,0.1425105963266067,,3099.0,82.0,4.0,10.4,0.0,10.4,4.960865676608374
2022-2023,Salernitana,0,30.0,27.2,44.9,38.0,418.0,3420.0,38.0,36.7,35.2,26.9,62.0,2.0,2.0,85.0,4.0,519.0,36.7,381.0,115.0,30.2,10.03,3.03,0.12,0.38,18.9,,,,,42,2022-2023,salernitana,41.0,17.0,25.682926829268293,27.235294117647054,0.3170731707317073,0.1707317073170731,0.4146341463414634,0.4634146341463415,0.8292682926829268,46.0,34.0,37.3,,0.0892866641842651,,2684.0,85.0,4.0,10.6,0.0,10.6,5.349948711858104
2022-2023,Sampdoria,0,40.0,27.9,46.1,38.0,418.0,3420.0,38.0,34.1,32.5,24.4,56.9,1.0,2.0,108.0,3.0,466.0,34.1,376.0,114.0,30.3,9.89,3.0,0.06,0.19,17.8,,,,,19,2022-2023,sampdoria,47.0,17.0,24.74468085106383,27.625,0.3617021276595745,0.1276595744680851,0.4042553191489361,0.425531914893617,0.8723404255319149,23.0,18.0,34.9,,0.0836952756534946,,2710.0,108.0,3.0,5.2,0.0,5.2,5.395118909542552
2022-2023,Sassuolo,0,31.0,26.1,49.2,38.0,418.0,3420.0,38.0,51.6,43.9,36.1,80.0,9.0,10.0,90.0,6.0,761.0,51.6,477.0,161.0,33.8,12.55,4.24,0.08,0.23,18.0,,,,,45,2022-2023,sassuolo,35.0,15.0,24.02857142857143,26.0,0.3428571428571428,0.1142857142857142,0.3714285714285714,0.3142857142857143,0.8857142857142857,46.0,30.0,52.6,,0.1261996161228406,,3878.0,90.0,6.0,9.8,0.0,9.8,4.925836532632654
2022-2023,Spezia,0,34.0,25.7,47.4,38.0,418.0,3420.0,38.0,41.5,38.5,29.3,67.8,4.0,4.0,103.0,6.0,553.0,41.5,419.0,120.0,28.6,11.03,3.16,0.06,0.21,18.3,,,,,31,2022-2023,spezia,44.0,17.0,23.5,25.3125,0.4545454545454545,0.1136363636363636,0.4090909090909091,0.4772727272727273,0.8863636363636364,29.0,18.0,42.6,,0.102101142446273,,2872.0,103.0,6.0,6.0,0.0,6.0,4.516120994527195
2022-2023,Torino,0,28.0,25.2,53.2,38.0,418.0,3420.0,38.0,41.8,40.2,35.0,75.2,2.0,2.0,81.0,0.0,684.0,41.8,444.0,146.0,32.9,11.68,3.84,0.09,0.27,16.7,,,,,53,2022-2023,torino,37.0,16.0,23.054054054054053,24.8125,0.4864864864864865,0.1081081081081081,0.4324324324324324,0.4324324324324324,0.8918918918918919,41.0,34.0,42.2,,0.100956937799043,,3329.0,81.0,0.0,9.0,0.0,9.0,3.628176355094066
2022-2023,Udinese,0,30.0,26.1,48.0,38.0,418.0,3420.0,38.0,46.9,45.4,37.8,83.2,1.0,2.0,88.0,3.0,646.0,46.9,503.0,145.0,28.8,13.24,3.82,0.09,0.31,18.5,,,,,46,2022-2023,udinese,38.0,15.0,23.894736842105264,25.53333333333333,0.4473684210526316,0.0789473684210526,0.4473684210526316,0.4210526315789473,0.9210526315789472,46.0,41.0,47.7,,0.1142697436716441,,3344.0,88.0,3.0,10.2,0.0,10.2,5.665397453599758
2023-2024,Atalanta,0,29.0,26.3,51.0,38.0,418.0,3420.0,38.0,57.8,53.9,43.9,97.8,5.0,5.0,76.0,1.0,715.0,57.8,539.0,197.0,36.5,14.18,5.18,0.12,0.34,16.0,,,,,69,2023-2024,atalanta,39.0,18.0,24.307692307692307,25.8125,0.4102564102564102,0.1025641025641025,0.4615384615384615,0.3333333333333333,0.8974358974358975,72.0,57.0,58.900000000000006,,0.1409128365985273,,4202.0,76.0,1.0,16.6,0.0,16.6,5.011323210878204
2023-2024,Bologna,0,28.0,25.2,58.1,38.0,418.0,3420.0,38.0,47.9,44.0,32.1,76.1,4.0,5.0,85.0,2.0,660.0,47.9,472.0,159.0,33.7,12.42,4.18,0.1,0.3,18.0,,,,,68,2023-2024,bologna,32.0,16.0,23.84375,24.428571428571427,0.40625,0.125,0.375,0.375,0.875,52.0,32.0,48.8,,0.1168458018516547,,3554.0,85.0,2.0,10.0,0.0,10.0,4.341171055030228
2023-2024,Cagliari,0,29.0,26.1,42.1,38.0,418.0,3420.0,38.0,42.9,38.4,29.1,67.5,4.0,6.0,77.0,4.0,529.0,42.9,442.0,127.0,28.7,11.63,3.34,0.08,0.29,17.6,,,,,36,2023-2024,cagliari,35.0,22.0,25.62857142857143,25.83333333333333,0.2857142857142857,0.1142857142857142,0.3428571428571428,0.4857142857142857,0.8857142857142857,41.0,30.0,43.6,,0.1047293690615992,,2735.0,77.0,4.0,6.6,0.0,6.6,4.994618953173
2023-2024,Empoli,0,34.0,26.0,44.0,38.0,418.0,3420.0,38.0,36.2,32.4,25.8,58.3,5.0,5.0,88.0,1.0,524.0,36.2,413.0,112.0,27.1,10.87,2.95,0.05,0.19,18.9,,,,,36,2023-2024,empoli,42.0,19.0,23.904761904761905,25.94117647058824,0.4761904761904761,0.1428571428571428,0.3571428571428571,0.4285714285714285,0.8571428571428571,26.0,19.0,36.9,,0.0882775119617224,,2629.0,88.0,1.0,4.8,0.0,4.8,4.557542790077939
2023-2024,Fiorentina,0,30.0,27.0,57.4,38.0,418.0,3420.0,38.0,51.7,45.4,35.3,80.7,4.0,8.0,80.0,0.0,621.0,51.7,515.0,171.0,33.2,13.55,4.5,0.11,0.33,17.5,,,,,60,2023-2024,fiorentina,41.0,18.0,24.24390243902439,26.166666666666668,0.3414634146341463,0.0975609756097561,0.3658536585365853,0.3902439024390244,0.902439024390244,60.0,41.0,52.900000000000006,,0.1265550239234449,,3917.0,80.0,0.0,9.4,0.0,9.4,4.586831628721933
2023-2024,Frosinone,0,34.0,24.3,49.7,38.0,418.0,3420.0,38.0,45.8,37.9,30.2,68.1,8.0,10.0,68.0,2.0,563.0,45.8,460.0,147.0,32.0,12.11,3.87,0.08,0.24,19.2,,,,,35,2023-2024,frosinone,41.0,17.0,24.0,23.88235294117647,0.4634146341463415,0.0975609756097561,0.3658536585365853,0.4634146341463415,0.902439024390244,44.0,29.0,46.2,,0.1105292538344985,,3197.0,68.0,2.0,8.0,0.0,8.0,4.511097427455985
2023-2024,Genoa,0,34.0,26.7,44.1,38.0,418.0,3420.0,38.0,35.7,31.0,22.8,53.8,5.0,6.0,79.0,3.0,468.0,35.7,397.0,119.0,30.0,10.45,3.13,0.1,0.32,17.4,,,,,49,2023-2024,genoa,40.0,16.0,24.95,26.73333333333333,0.325,0.1,0.45,0.375,0.9,43.0,27.0,36.6,,0.0876926763038096,,2608.0,79.0,3.0,8.8,0.0,8.8,4.787537239595409
2023-2024,Hellas Verona,0,36.0,25.7,44.4,38.0,418.0,3420.0,38.0,38.0,32.4,27.2,59.6,3.0,7.0,88.0,6.0,539.0,38.0,435.0,146.0,33.6,11.45,3.84,0.08,0.24,18.9,,,,,38,2023-2024,hellas verona,46.0,18.0,23.47826086956522,24.823529411764707,0.4565217391304347,0.108695652173913,0.2826086956521739,0.4565217391304347,0.8913043478260869,38.0,29.0,39.0,,0.0933709299851032,,2769.0,88.0,6.0,7.4,0.0,7.4,4.385527361851239
2023-2024,Inter,1,27.0,29.1,57.1,38.0,418.0,3420.0,38.0,78.2,67.4,55.6,123.0,13.0,14.0,46.0,1.0,720.0,78.2,580.0,196.0,33.8,15.26,5.16,0.13,0.38,16.8,,,,,94,2023-2024,inter,35.0,14.0,25.62857142857143,28.5,0.3142857142857143,0.1142857142857142,0.4,0.3714285714285714,0.8857142857142857,87.0,60.0,79.6,,0.1904356840958026,,3943.0,46.0,1.0,16.8,0.0,16.8,5.770542406383091
2023-2024,Juventus,0,31.0,26.5,48.5,38.0,418.0,3420.0,38.0,54.6,50.6,39.6,90.2,3.0,5.0,87.0,2.0,709.0,54.6,531.0,146.0,27.5,13.97,3.84,0.09,0.34,16.9,,,,,71,2023-2024,juventus,38.0,14.0,23.973684210526315,26.071428571428573,0.4210526315789473,0.1842105263157894,0.3684210526315789,0.3421052631578947,0.8157894736842105,52.0,37.0,57.00000000000001,,0.1366323975922868,,3633.0,87.0,2.0,10.2,0.0,10.2,4.829452669482431
2023-2024,Lazio,0,22.0,28.2,53.3,38.0,418.0,3420.0,38.0,46.5,43.4,32.9,76.4,4.0,4.0,101.0,5.0,716.0,46.5,436.0,135.0,31.0,11.47,3.55,0.1,0.31,18.0,,,,,61,2023-2024,lazio,34.0,18.0,25.352941176470587,27.11111111111111,0.3235294117647059,0.1764705882352941,0.2941176470588235,0.4117647058823529,0.8235294117647058,46.0,30.0,47.2,,0.1130779673649746,,3765.0,101.0,5.0,9.0,0.0,9.0,4.873442893150444
2023-2024,Lecce,0,26.0,24.9,44.9,38.0,418.0,3420.0,38.0,43.1,39.2,30.6,69.9,3.0,5.0,89.0,5.0,638.0,43.1,503.0,147.0,29.2,13.24,3.87,0.05,0.18,18.8,,,,,38,2023-2024,lecce,38.0,17.0,23.05263157894737,23.823529411764707,0.5,0.1052631578947368,0.3157894736842105,0.3947368421052631,0.8947368421052632,30.0,23.0,44.2,,0.1060573744267889,,2992.0,89.0,5.0,5.8,0.0,5.8,3.601406395112832
2023-2024,Milan,0,35.0,26.6,56.9,38.0,418.0,3420.0,38.0,66.2,60.0,46.0,106.0,6.0,8.0,82.0,8.0,899.0,66.2,554.0,202.0,36.5,14.58,5.32,0.13,0.35,16.8,,,,,75,2023-2024,milan,42.0,17.0,23.285714285714285,26.0,0.4523809523809524,0.1666666666666666,0.3571428571428571,0.3095238095238095,0.8333333333333334,76.0,56.0,67.8,,0.1627416988931857,,4025.0,82.0,8.0,15.6,0.0,15.6,5.58868942394833
2023-2024,Monza,0,31.0,26.8,53.5,38.0,418.0,3420.0,38.0,39.5,35.9,27.8,63.8,4.0,5.0,88.0,5.0,723.0,39.5,451.0,123.0,27.3,11.87,3.24,0.08,0.28,17.8,,,,,45,2023-2024,monza,39.0,17.0,25.205128205128204,26.875,0.358974358974359,0.1282051282051282,0.358974358974359,0.4871794871794871,0.8717948717948718,38.0,29.0,40.6,,0.0973258043895163,,3207.0,88.0,5.0,7.6,0.0,7.6,5.232386429373197
2023-2024,Napoli,0,29.0,27.2,60.9,38.0,418.0,3420.0,38.0,61.4,53.3,42.9,96.2,6.0,10.0,77.0,5.0,802.0,61.4,638.0,196.0,30.7,16.79,5.16,0.08,0.24,17.6,,,,,53,2023-2024,napoli,35.0,16.0,25.142857142857142,26.4375,0.2,0.1142857142857142,0.3428571428571428,0.4285714285714285,0.8857142857142857,54.0,36.0,63.3,,0.1517338731156448,,4305.0,77.0,5.0,13.0,0.0,13.0,3.797389638584233
2023-2024,Roma,0,30.0,27.7,54.9,38.0,418.0,3420.0,38.0,51.4,42.3,34.4,76.7,11.0,12.0,95.0,3.0,682.0,51.4,464.0,142.0,30.6,12.21,3.74,0.11,0.37,17.9,,,,,63,2023-2024,roma,37.0,17.0,24.2972972972973,27.5625,0.3783783783783784,0.1081081081081081,0.4324324324324324,0.3513513513513513,0.8918918918918919,64.0,44.0,52.2,,0.1253568855564746,,3613.0,95.0,3.0,12.8,0.0,12.8,4.960201972057551
