Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,source_file,B365H,B365D,B365A,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,Bb1X2,B365>2.5,B365<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,imp_H,imp_D,imp_A,imp_over2_5,imp_under2_5,spread_max_avg_H,bookies_count,market_raw_sum,market_vig,imp_B365_H,imp_B365_D,imp_B365_A,imp_imp_diff_H,imp_imp_diff_D,imp_imp_diff_A,odds_spread_H,odds_spread_D,odds_spread_A,has_bookies_1x2
I1,2024-03-16,17:00,Salernitana,Lecce,0,1,A,15,17,6,4,9,18,7,1,4,3,0,0,I2.csv,2.9,3.2,2.5,3.06,3.31,2.6,2.95,3.2,2.53,,2.1,1.7,2.15,1.72,0.0,2.14,1.8,0.3238464769295386,0.2985459709194184,0.3776075521510431,0.4761904761904761,0.5882352941176471,0.1099999999999998,,1.046739967843505,0.04673996784350498,0.32613126783530366,0.29555646147574394,0.3783122706889523,-0.002284790905765055,0.0029895094436744873,-0.0007047185379092102,0.10999999999999988,0.10999999999999988,0.07000000000000028,False
I1,2024-03-16,19:45,Frosinone,Lazio,2,3,A,14,22,5,7,10,15,9,4,1,3,0,0,I2.csv,3.5,3.4,2.15,3.5,3.65,2.21,3.37,3.51,2.16,,1.87,2.03,1.84,1.99,0.25,2.06,1.87,0.2840667678300455,0.2727364693980779,0.44319676277187653,0.53475935828877,0.4926108374384237,0.1299999999999999,,1.0445991529077583,0.04459915290775829,0.2734243501028614,0.28146624275294563,0.44510940714419306,0.01064241772718405,-0.008729773354867743,-0.0019126443723165298,0.1299999999999999,0.14000000000000012,0.04999999999999982,False
I1,2024-03-17,19:45,Inter,Napoli,1,1,D,19,11,6,3,19,6,5,7,2,1,0,0,I2.csv,1.57,4.0,6.0,1.61,4.45,6.0,1.58,4.18,5.62,,1.73,2.08,1.73,2.12,-1.0,2.03,1.9,0.6027258079413786,0.2278245876907604,0.1694496043678609,0.5780346820809249,0.4807692307692307,0.03,,1.0500817852263271,0.050081785226327113,0.6045340050377834,0.23727959697732998,0.15818639798488665,-0.0018081970964047844,-0.009455009286569588,0.011263206382974261,0.030000000000000027,0.27000000000000046,0.3799999999999999,False
I1,2024-03-17,17:00,Roma,Sassuolo,1,0,H,10,8,4,2,11,10,4,7,2,1,0,0,I2.csv,1.36,4.75,8.0,1.43,5.5,8.5,1.37,5.09,7.9,,1.6,2.3,1.59,2.37,-1.25,1.85,2.08,0.6932058551251308,0.1865799649354478,0.12021417993942139,0.625,0.4347826086956522,0.0599999999999998,,1.0529729400042513,0.052972940004251345,0.6866642573183954,0.19660281893747744,0.11673292374412723,0.006541597806735355,-0.010022854002029652,0.003481256195294158,0.05999999999999983,0.41000000000000014,0.5999999999999996,False
I1,2024-03-17,14:00,Verona,Milan,1,3,A,15,18,4,6,9,8,3,5,1,3,0,0,I2.csv,5.25,3.75,1.7,5.3,3.91,1.78,5.01,3.73,1.73,,2.05,1.85,2.0,1.84,0.75,1.98,1.95,0.19087184796273016,0.2563721067810397,0.5527560452562301,0.4878048780487805,0.5405405405405405,0.29,,1.0457319952294268,0.045731995229426836,0.18220793140407288,0.255091103965702,0.5627009646302251,0.00866391655865728,0.0012810028153377173,-0.009944919373994998,0.29000000000000004,0.18000000000000016,0.050000000000000044,False
I1,2024-03-17,11:30,Juventus,Genoa,0,0,D,17,5,2,2,11,11,12,2,4,1,1,0,I2.csv,1.5,4.0,7.0,1.58,4.2,8.0,1.52,3.99,7.24,,2.2,1.65,2.23,1.67,-1.0,1.95,1.98,0.6285761534645279,0.23945758227220107,0.13196626426327104,0.4545454545454545,0.6060606060606061,0.06,,1.0466428502194713,0.04664285021947134,0.6292134831460674,0.23595505617977527,0.1348314606741573,-0.0006373296815395113,0.003502526092425795,-0.002865196410886256,0.06000000000000005,0.20999999999999996,0.7599999999999998,False
I1,2024-03-30,19:45,Fiorentina,Milan,1,2,A,17,14,7,10,8,12,7,5,2,3,0,0,I2.csv,2.88,3.3,2.5,2.98,3.5,2.61,2.85,3.35,2.53,,2.01,1.89,1.94,1.87,0.0,2.07,1.83,0.3358828541423108,0.285751084867339,0.37836606099035014,0.4975124378109453,0.5291005291005292,0.1299999999999999,,1.0446415726650708,0.04464157266507085,0.33060831930752577,0.28853089685020433,0.38086078384226973,0.005274534834785016,-0.00277981198286531,-0.002494722851919595,0.1299999999999999,0.1499999999999999,0.08000000000000007,False
I1,2024-03-30,17:00,Lazio,Juventus,1,0,H,16,9,4,3,12,10,7,2,1,2,0,0,I2.csv,3.1,3.1,2.45,3.23,3.29,2.56,3.11,3.09,2.51,,2.35,1.57,2.41,1.58,0.25,1.8,2.1,0.308117384861691,0.3101116721423492,0.38177094299595976,0.425531914893617,0.6369426751592356,0.1200000000000001,,1.0435743783313765,0.04357437833137645,0.30625,0.30625,0.3875,0.0018673848616909683,0.0038616721423491707,-0.00572905700404025,0.1200000000000001,0.20000000000000018,0.050000000000000266,False
I1,2024-03-30,11:30,Napoli,Atalanta,0,3,A,20,12,6,6,6,13,7,5,2,2,0,0,I2.csv,2.1,3.6,3.4,2.15,3.77,3.53,2.11,3.59,3.43,,1.8,2.0,1.8,2.04,-0.25,1.85,2.05,0.45394622851223376,0.26680405074117364,0.2792497207465927,0.5555555555555556,0.5,0.04,,1.0440303708268988,0.04403037082689876,0.45434298440979953,0.2650334075723831,0.2806236080178174,-0.00039675589756577034,0.0017706431687905533,-0.001373887271224672,0.040000000000000036,0.18000000000000016,0.09999999999999964,False
I1,2024-03-30,14:00,Genoa,Frosinone,1,1,D,9,15,3,3,16,11,3,8,2,1,0,0,I2.csv,1.95,3.6,3.8,2.01,3.73,4.3,1.95,3.54,4.01,,2.05,1.85,2.02,1.81,-0.5,1.98,1.92,0.4908862676750387,0.27040345253286024,0.2387102797921011,0.4878048780487805,0.5405405405405405,0.0599999999999998,,1.0446829471302188,0.04468294713021881,0.4866595517609392,0.26360725720384204,0.24973319103521877,0.004226715914099455,0.0067961953290182064,-0.011022911243117661,0.05999999999999983,0.18999999999999995,0.29000000000000004,False
I1,2024-03-30,14:00,Torino,Monza,1,0,H,15,9,6,2,9,11,7,2,0,3,0,1,I2.csv,1.83,3.4,4.75,1.93,3.63,5.0,1.85,3.46,4.66,,2.3,1.6,2.3,1.63,-0.5,1.84,2.06,0.5176846809822253,0.27679672249049625,0.2055185965272783,0.4347826086956522,0.625,0.0799999999999998,,1.0441501562591147,0.04415015625911467,0.5198860435545397,0.2798210175602376,0.20029293888522268,-0.0022013625723144026,-0.003024295069741334,0.0052256576420556256,0.07999999999999985,0.16999999999999993,0.33999999999999986,False
I1,2024-04-01,11:30,Bologna,Salernitana,3,0,H,14,8,3,2,11,12,5,3,0,3,0,0,I2.csv,1.3,5.5,10.0,1.32,5.8,13.0,1.29,5.44,11.25,,1.8,2.0,1.79,2.04,-1.5,1.93,1.97,0.739754938045524,0.1754198290585893,0.08482523289588675,0.5555555555555556,0.5,0.03,,1.047906216750266,0.04790621675026596,0.7318695941450432,0.17298735861610112,0.09514304723885562,0.00788534390048079,0.002432470442488177,-0.01031781434296887,0.030000000000000027,0.35999999999999943,1.75,False
I1,2024-04-01,14:00,Cagliari,Verona,1,1,D,11,8,2,5,11,16,7,2,0,2,0,0,I2.csv,2.15,3.2,3.6,2.25,3.52,3.76,2.18,3.26,3.54,,2.1,1.7,2.14,1.72,-0.25,1.88,2.02,0.4377266313665397,0.29271290072977196,0.2695604679036883,0.4761904761904761,0.5882352941176471,0.0699999999999998,,1.0479499382941586,0.04794993829415861,0.4407039020657996,0.2960979342004591,0.26319816373374144,-0.002977270699259904,-0.0033850334706871377,0.006362304169946875,0.06999999999999984,0.26000000000000023,0.21999999999999975,False
I1,2024-04-01,14:00,Sassuolo,Udinese,1,1,D,14,12,5,3,7,10,10,1,1,2,0,0,I2.csv,2.75,3.25,2.6,2.97,3.52,2.65,2.87,3.27,2.54,,2.07,1.83,2.03,1.8,0.0,2.07,1.83,0.3324913432477333,0.2918196193030564,0.3756890374492104,0.4830917874396135,0.5464480874316939,0.1,,1.0479432407042204,0.0479432407042204,0.34437086092715236,0.29139072847682124,0.3642384105960265,-0.011879517679419083,0.00042889082623515096,0.011450626853183876,0.10000000000000009,0.25,0.10999999999999988,False
I1,2024-04-01,17:00,Lecce,Roma,0,0,D,27,10,6,3,9,12,8,4,3,2,0,0,I2.csv,4.5,3.5,1.83,4.5,3.73,1.95,4.33,3.52,1.88,,2.07,1.83,2.03,1.79,0.5,2.02,1.88,0.22058960786143816,0.2713502846704623,0.5080601074680996,0.4830917874396135,0.5464480874316939,0.1699999999999999,,1.0469526849250204,0.04695268492502036,0.21076011846001974,0.27097729516288255,0.5182625863770978,0.009829489401418423,0.00037298950757974625,-0.01020247890899817,0.16999999999999993,0.20999999999999996,0.07000000000000006,False
I1,2024-04-01,19:45,Inter,Empoli,2,0,H,19,14,7,3,14,16,8,6,0,2,0,0,I2.csv,1.22,7.0,12.0,1.25,8.0,15.0,1.2,7.04,13.25,,1.5,2.5,1.51,2.55,-1.75,1.78,2.03,0.7930084673717142,0.1351718978474513,0.07181963478083449,0.6666666666666666,0.4,0.05,,1.0508504859919956,0.0508504859919956,0.7837283075200598,0.13659264788206757,0.07967904459787274,0.009280159851654313,-0.0014207500346162805,-0.007859409817038254,0.050000000000000044,0.96,1.75,False
I1,2024-04-05,19:45,Salernitana,Sassuolo,2,2,D,5,16,2,5,10,13,4,9,4,3,0,0,I2.csv,3.25,3.5,2.2,3.46,3.56,2.27,3.28,3.46,2.23,,1.9,2.0,1.87,1.96,0.25,1.98,1.95,0.2924978202357936,0.2772811706281512,0.4302210091360552,0.5263157894736842,0.5,0.1800000000000001,,1.0423258830944928,0.04232588309449281,0.2936129647283127,0.2726406101048618,0.43374642516682554,-0.0011151444925190934,0.004640560523289428,-0.003525416030770334,0.18000000000000016,0.10000000000000009,0.040000000000000036,False
I1,2024-04-06,19:45,Empoli,Torino,3,2,H,4,19,3,5,13,13,1,7,2,1,0,0,I2.csv,3.5,3.2,2.25,3.7,3.32,2.32,3.51,3.14,2.27,,2.5,1.5,2.5,1.54,0.25,1.99,1.94,0.2729190677300905,0.30507832093395465,0.42200261133595485,0.4,0.6666666666666666,0.1900000000000004,,1.0439002568411362,0.04390025684113619,0.27402473834443386,0.29971455756422455,0.42626070409134154,-0.001105670614343357,0.005363763369730101,-0.004258092755386689,0.1900000000000004,0.17999999999999972,0.04999999999999982,False
I1,2024-04-06,14:00,Milan,Lecce,3,0,H,16,12,8,7,8,8,5,1,1,1,0,1,I2.csv,1.36,4.75,8.5,1.4,5.4,10.0,1.37,5.06,8.71,,1.7,2.1,1.73,2.13,-1.25,1.83,2.1,0.7002597815292949,0.1895960278053625,0.1101441906653426,0.5882352941176471,0.4761904761904761,0.0299999999999998,,1.0423660283690503,0.042366028369050346,0.6914119359534208,0.19796215429403205,0.11062590975254732,0.008847845575874147,-0.00836612648866955,-0.0004817190872047211,0.029999999999999805,0.34000000000000075,1.2899999999999991,False
I1,2024-04-06,17:00,Roma,Lazio,1,0,H,15,11,3,1,14,15,3,6,6,3,0,0,I2.csv,2.2,3.1,3.6,2.28,3.25,3.85,2.23,3.15,3.61,,2.15,1.67,2.19,1.69,-0.25,1.91,2.02,0.4299845346986157,0.3044017499612422,0.2656137153401421,0.4651162790697674,0.5988023952095809,0.0499999999999998,,1.0428991209831675,0.042899120983167505,0.43088803088803085,0.30579150579150577,0.2633204633204633,-0.0009034961894151539,-0.0013897558302635726,0.002293252019678782,0.04999999999999982,0.10000000000000009,0.2400000000000002,False
I1,2024-04-07,11:30,Frosinone,Bologna,0,0,D,12,13,5,5,10,14,5,2,1,3,0,0,I2.csv,4.2,3.5,1.91,4.4,3.83,1.95,4.13,3.56,1.92,,1.95,1.95,1.91,1.91,0.5,2.0,1.93,0.23195645386797703,0.2690955490097599,0.4989479971222631,0.5128205128205129,0.5128205128205129,0.2700000000000004,,1.0438629603431546,0.04386296034315462,0.2273268269459653,0.27279219233515833,0.49988098071887654,0.0046296269220117425,-0.00369664332539843,-0.0009329835966134237,0.27000000000000046,0.27,0.030000000000000027,False
I1,2024-04-07,14:00,Monza,Napoli,2,4,A,7,19,2,8,10,8,1,6,3,1,0,0,I2.csv,4.0,3.8,1.85,4.4,3.92,1.92,4.1,3.72,1.88,,1.8,2.0,1.8,2.04,0.5,2.05,1.88,0.23348111746167408,0.25733133913786654,0.5091875434004594,0.5555555555555556,0.5,0.3000000000000007,,1.0446345369424868,0.04463453694248676,0.23725953425582186,0.249746878164023,0.5129935875801553,-0.003778416794147782,0.007584460973843549,-0.0038060441796959887,0.3000000000000007,0.19999999999999973,0.040000000000000036,False
I1,2024-04-07,17:00,Cagliari,Atalanta,2,1,H,11,7,3,2,16,19,4,4,3,3,0,0,I2.csv,4.75,3.8,1.73,5.0,4.1,1.77,4.72,3.93,1.72,,1.75,2.05,1.76,2.09,0.75,1.99,1.94,0.20221613277650805,0.24286517727865595,0.554918689944836,0.5714285714285714,0.4878048780487805,0.2800000000000002,,1.0477126818255218,0.0477126818255218,0.20017356089094587,0.25021695111368236,0.5496094879953717,0.002042571885562172,-0.007351773835026415,0.005309201949464271,0.28000000000000025,0.16999999999999948,0.050000000000000044,False
I1,2024-04-07,17:00,Verona,Genoa,1,2,A,12,11,3,5,14,15,5,3,3,1,0,0,I2.csv,2.75,3.0,2.8,2.78,3.21,3.05,2.72,2.98,2.9,,2.5,1.5,2.55,1.52,0.0,1.87,2.06,0.3507931611164331,0.32018704638815376,0.3290197924954132,0.4,0.6666666666666666,0.0599999999999996,,1.0480451148290837,0.04804511482908369,0.3449691991786447,0.31622176591375767,0.3388090349075975,0.005823961937788391,0.0039652804743960934,-0.009789242412184318,0.05999999999999961,0.22999999999999998,0.1499999999999999,False
I1,2024-04-07,19:45,Juventus,Fiorentina,1,0,H,7,13,2,2,16,8,5,6,2,1,0,0,I2.csv,1.83,3.4,4.75,1.89,3.68,4.9,1.84,3.49,4.56,,2.15,1.67,2.18,1.7,-0.5,1.87,2.06,0.5179389710476984,0.27306811081024784,0.20899291814205373,0.4651162790697674,0.5988023952095809,0.0499999999999998,,1.0493094577729987,0.049309457772998666,0.5198860435545397,0.2798210175602376,0.20029293888522268,-0.0019470725068413408,-0.00675290674998974,0.008699979256831053,0.04999999999999982,0.18999999999999995,0.34000000000000075,False
I1,2024-04-08,19:45,Udinese,Inter,1,2,A,3,23,1,6,11,11,0,8,1,2,0,0,I2.csv,6.5,4.5,1.5,7.5,4.66,1.52,6.93,4.43,1.47,,1.75,2.05,1.76,2.07,1.0,2.05,1.75,0.13738868459527714,0.2149218023127022,0.6476895130920207,0.5714285714285714,0.4878048780487805,0.5700000000000003,,1.050305887455194,0.05030588745519404,0.1475409836065574,0.21311475409836067,0.639344262295082,-0.010152299011280258,0.0018070482143415223,0.008345250796938708,0.5700000000000003,0.23000000000000043,0.050000000000000044,False
I1,2024-04-12,19:45,Lazio,Salernitana,4,1,H,17,8,6,5,15,10,9,0,0,1,0,0,I2.csv,1.33,5.0,9.5,1.4,5.4,10.5,1.36,5.07,9.26,,1.8,2.0,1.78,2.06,-1.25,1.86,2.07,0.7066574348631034,0.18955702394749913,0.10378554118939748,0.5555555555555556,0.5,0.0399999999999998,,1.0405241371153238,0.040524137115323766,0.7112375533428166,0.18918918918918923,0.09957325746799432,-0.00458011847971318,0.0003678347583098984,0.004212283721403157,0.039999999999999813,0.33000000000000007,1.2400000000000002,False
I1,2024-04-13,19:45,Bologna,Monza,0,0,D,17,4,7,0,13,19,10,0,4,4,0,0,I2.csv,1.55,4.0,6.5,1.6,4.2,7.5,1.55,4.07,6.55,,2.04,1.86,2.0,1.83,-1.0,1.98,1.92,0.6182469648302972,0.23545031830146454,0.1463027168682383,0.4901960784313725,0.5376344086021505,0.05,,1.0435332917480171,0.04353329174801712,0.6150206978119456,0.23832052040212892,0.1466587817859255,0.003226267018351603,-0.002870202100664382,-0.00035606491768722104,0.050000000000000044,0.1299999999999999,0.9500000000000002,False
I1,2024-04-13,14:00,Lecce,Empoli,1,0,H,14,3,7,0,18,15,10,3,1,0,0,0,I2.csv,2.25,3.1,3.6,2.32,3.2,3.79,2.25,3.09,3.63,,2.3,1.62,2.3,1.63,-0.25,1.93,1.97,0.4258961828930731,0.31011857977650964,0.26398523733041723,0.4347826086956522,0.6172839506172839,0.0699999999999998,,1.043551133577612,0.04355113357761198,0.4253859348198971,0.3087478559176673,0.26586620926243576,0.0005102480731760117,0.0013707238588423487,-0.001880971932018527,0.06999999999999984,0.11000000000000032,0.16000000000000014,False
I1,2024-04-13,17:00,Torino,Juventus,0,0,D,13,8,2,3,18,11,6,2,3,2,1,0,I2.csv,3.75,3.0,2.2,3.92,3.19,2.25,3.75,3.06,2.21,,2.63,1.5,2.59,1.5,0.25,2.0,1.9,0.2549509709671217,0.31243991540088445,0.43260911363199384,0.3802281368821293,0.6666666666666666,0.1699999999999999,,1.0459527400703872,0.04595274007038719,0.25287356321839083,0.3160919540229885,0.4310344827586207,0.002077407748730886,-0.003652038622104059,0.0015746308733731174,0.16999999999999993,0.1299999999999999,0.040000000000000036,False
I1,2024-04-14,14:00,Sassuolo,Milan,3,3,D,10,23,5,7,12,9,2,6,3,1,0,0,I2.csv,4.5,3.8,1.75,4.75,4.12,1.83,4.44,3.92,1.76,,1.67,2.2,1.68,2.22,0.75,1.9,2.0,0.21480522068347113,0.2432997907741357,0.5418949885423932,0.5988023952095809,0.4545454545454545,0.3099999999999996,,1.04850908422337,0.04850908422336997,0.2102766798418972,0.24901185770750986,0.5407114624505929,0.004528540841573919,-0.005712066933374171,0.00118352609180028,0.3099999999999996,0.20000000000000018,0.07000000000000006,False
I1,2024-04-14,19:45,Inter,Cagliari,2,2,D,12,11,7,6,5,10,7,0,0,2,0,0,I2.csv,1.18,8.0,12.0,1.21,8.7,17.0,1.18,7.64,14.43,,1.44,2.75,1.42,2.83,-2.0,1.91,1.99,0.8089146644086997,0.12493708167568922,0.06614825391561092,0.6944444444444444,0.3636363636363636,0.03,,1.0476477487747344,0.04764774877473443,0.802675585284281,0.11839464882943143,0.07892976588628761,0.006239079124418789,0.006542432846257787,-0.012781511970676687,0.030000000000000027,1.0599999999999996,2.5700000000000003,False
I1,2024-04-14,11:30,Napoli,Frosinone,2,2,D,20,13,9,6,11,14,6,2,3,1,1,0,I2.csv,1.33,5.5,8.0,1.38,5.74,9.0,1.35,5.44,8.34,,1.53,2.5,1.51,2.54,-1.5,1.99,1.91,0.7092036278031533,0.17599722381144428,0.11479914838540252,0.6535947712418301,0.4,0.0299999999999998,,1.0444683468911145,0.04446834689111445,0.7101928819304333,0.17173755144863206,0.11806956662093454,-0.0009892541272800148,0.004259672362812217,-0.0032704182355320216,0.029999999999999805,0.2999999999999998,0.6600000000000001,False
I1,2024-04-15,17:30,Fiorentina,Genoa,1,1,D,20,7,3,3,8,19,6,2,1,2,0,0,I2.csv,1.85,3.5,4.33,1.94,3.75,4.5,1.88,3.52,4.31,,2.1,1.73,2.05,1.78,-0.5,1.9,2.0,0.5075405799622635,0.27107280975257264,0.2213866102851637,0.4761904761904761,0.5780346820809249,0.06,,1.0480243641928493,0.04802436419284928,0.511293669135136,0.2702552251142862,0.21845110575057775,-0.003753089172872426,0.0008175846382864616,0.0029355045345859643,0.06000000000000005,0.22999999999999998,0.1900000000000004,False
I1,2024-04-15,19:45,Atalanta,Verona,2,2,D,16,13,9,5,6,10,5,4,0,2,0,0,I2.csv,1.45,4.5,7.0,1.5,4.9,7.5,1.45,4.63,6.98,,1.73,2.1,1.73,2.12,-1.25,2.05,1.85,0.6575005238861571,0.2059126910658591,0.1365867850479839,0.5780346820809249,0.4761904761904761,0.05,,1.0489043694407816,0.04890436944078158,0.6538661131292164,0.21069019200830302,0.13544369486248053,0.003634410756940709,-0.0047775009424439185,0.001143090185503376,0.050000000000000044,0.27000000000000046,0.5199999999999996,False
I1,2024-04-19,17:30,Genoa,Lazio,0,1,A,8,13,2,1,7,13,2,9,1,2,0,0,I2.csv,3.1,3.1,2.45,3.28,3.31,2.5,3.15,3.13,2.47,,2.38,1.57,2.39,1.59,0.25,1.81,2.09,0.30472072554993673,0.30666782283779576,0.3886114516122675,0.4201680672268907,0.6369426751592356,0.1299999999999999,,1.041807434946833,0.04180743494683292,0.30625,0.30625,0.3875,-0.0015292744500632893,0.0004178228377957338,0.0011114516122675,0.1299999999999999,0.18000000000000016,0.029999999999999805,False
I1,2024-04-19,19:45,Cagliari,Juventus,2,2,D,9,11,4,3,16,15,4,3,2,3,0,0,I2.csv,5.0,3.5,1.75,5.5,3.71,1.81,5.06,3.52,1.78,,2.2,1.67,2.27,1.65,0.75,1.85,2.05,0.18938688655406305,0.2722436494214656,0.5383694640244713,0.4545454545454545,0.5988023952095809,0.4400000000000004,,1.0435171203979217,0.04351712039792166,0.1891891891891892,0.27027027027027023,0.5405405405405405,0.00019769736487385003,0.001973379151195387,-0.0021710765160691814,0.4400000000000004,0.18999999999999995,0.030000000000000027,False
I1,2024-04-20,17:00,Empoli,Napoli,1,0,H,7,9,1,1,14,12,2,8,2,2,0,0,I2.csv,4.75,4.0,1.7,5.25,4.19,1.74,4.85,4.0,1.7,,1.73,2.1,1.77,2.08,0.75,2.0,1.9,0.19741617070692408,0.23936710698214544,0.5632167223109305,0.5780346820809249,0.4761904761904761,0.4000000000000003,,1.0444208611279564,0.0444208611279564,0.2007380073800738,0.23837638376383766,0.5608856088560886,-0.003321836673149725,0.0009907232183077874,0.0023311134548418266,0.40000000000000036,0.1900000000000004,0.040000000000000036,False
I1,2024-04-20,19:45,Verona,Udinese,1,0,H,16,18,4,1,18,12,10,6,2,2,0,0,I2.csv,2.55,3.1,3.0,2.64,3.34,3.14,2.58,3.13,2.97,,2.2,1.67,2.22,1.66,0.0,1.81,2.09,0.3713374956559253,0.30608649801670523,0.32257600632736944,0.4545454545454545,0.5988023952095809,0.06,,1.0437860538165167,0.04378605381651668,0.3741701870850936,0.30778515389257693,0.3180446590223295,-0.0028326914291683103,-0.0016986558758717019,0.004531347305039957,0.06000000000000005,0.20999999999999996,0.16999999999999993,False
I1,2024-04-21,19:45,Monza,Atalanta,1,2,A,17,12,2,6,8,13,2,8,3,2,0,0,I2.csv,4.0,3.8,1.85,4.33,3.85,1.96,4.03,3.69,1.89,,1.89,2.01,1.85,1.97,0.5,1.99,1.91,0.2367191079883916,0.2585306247136093,0.5047502672979992,0.5291005291005292,0.4975124378109453,0.2999999999999998,,1.0482421969440066,0.048242196944006555,0.23725953425582186,0.249746878164023,0.5129935875801553,-0.0005404262674302551,0.00878374654958633,-0.00824332028215613,0.2999999999999998,0.16000000000000014,0.07000000000000006,False
I1,2024-04-21,17:00,Salernitana,Fiorentina,0,2,A,5,12,1,7,13,11,2,5,2,4,0,0,I2.csv,5.0,4.0,1.67,5.3,4.12,1.74,4.97,3.96,1.68,,1.8,2.0,1.8,2.02,0.75,2.01,1.89,0.19181399854686362,0.24073625575199803,0.5674497457011382,0.5555555555555556,0.5,0.33,,1.0489705912241125,0.048970591224112514,0.19069369112189552,0.2383671139023694,0.5709391949757351,0.0011203074249681033,0.0023691418496286365,-0.003489449274596934,0.33000000000000007,0.16000000000000014,0.06000000000000005,False
I1,2024-04-21,11:30,Sassuolo,Lecce,0,3,A,10,14,3,8,10,13,9,4,1,0,0,0,I2.csv,2.3,3.3,3.2,2.38,3.58,3.31,2.32,3.37,3.15,,2.0,1.9,1.96,1.87,-0.25,2.01,1.89,0.4123821473939375,0.2838951281762418,0.3037227244298206,0.5,0.5263157894736842,0.06,,1.0452307052634486,0.045230705263448634,0.41395531164249316,0.2885143081144649,0.2975303802430419,-0.0015731642485556363,-0.004619179938223084,0.00619234418677872,0.06000000000000005,0.20999999999999996,0.16000000000000014,False
I1,2024-04-21,14:00,Torino,Frosinone,0,0,D,13,12,2,3,10,17,6,4,2,2,0,0,I2.csv,1.67,3.8,5.25,1.73,4.04,5.5,1.69,3.86,5.11,,2.0,1.9,1.94,1.88,-0.75,1.87,2.03,0.565435630763762,0.24756119585252795,0.18700317338370992,0.5,0.5263157894736842,0.04,,1.046478050086976,0.04647805008697592,0.5689677299756157,0.2500463444892837,0.1809859255351006,-0.003532099211853712,-0.002485148636755752,0.006017247848609325,0.040000000000000036,0.18000000000000016,0.3899999999999997,False
I1,2024-04-22,17:30,Roma,Bologna,1,3,A,14,11,5,3,8,12,8,2,5,2,0,0,I2.csv,2.4,3.1,3.2,2.46,3.3,3.4,2.39,3.12,3.23,,2.38,1.57,2.4,1.58,-0.25,2.05,1.85,0.3990480753620204,0.30568105772924,0.2952708669087396,0.4201680672268907,0.6369426751592356,0.0699999999999998,,1.048520385573639,0.04852038557363891,0.39616613418530355,0.30670926517571884,0.2971246006389776,0.0028819411767168623,-0.001028207446478857,-0.0018537337302380053,0.06999999999999984,0.17999999999999972,0.16999999999999993,False
I1,2024-04-22,19:45,Milan,Inter,1,2,A,15,11,6,3,19,10,5,3,3,2,2,1,I2.csv,3.75,3.6,2.0,4.0,3.92,2.02,3.73,3.66,1.98,,1.73,2.1,1.73,2.13,0.5,1.91,1.99,0.2562155282138311,0.2611158252015273,0.4826686465846414,0.5780346820809249,0.4761904761904761,0.27,,1.0463710635116605,0.04637106351166054,0.2553191489361702,0.26595744680851063,0.4787234042553191,0.000896379277660897,-0.004841621606983315,0.003945242329322307,0.27,0.2599999999999998,0.040000000000000036,False
