Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,source_file,Result,home_season_pts,home_season_wins,home_season_draws,home_season_losses,home_season_gf,home_season_ga,home_season_matches,home_season_avg_shots,home_recent_pts_mean,home_recent_gd_mean,home_recent_matches,home_days_since_last,home_days_since_log,home_recent_shots_sum,home_recent_goals_sum,home_recent_conversion,home_recent_pts_ma_3,home_recent_pts_ma_5,home_recent_pts_ma_10,home_elo,away_season_pts,away_season_wins,away_season_draws,away_season_losses,away_season_gf,away_season_ga,away_season_matches,away_season_avg_shots,away_recent_pts_mean,away_recent_gd_mean,away_recent_matches,away_days_since_last,away_days_since_log,away_recent_shots_sum,away_recent_goals_sum,away_recent_conversion,away_recent_pts_ma_3,away_recent_pts_ma_5,away_recent_pts_ma_10,away_elo,h2h_home_goals_avg,h2h_away_goals_avg,h2h_home_pts_mean,elo_diff
2017-09-20,Udinese,Torino,2,3,A,0,2,A,,16,13,6,8,17,13,12,1,1,5,0,0,season-1718.csv,A,3,1,0,3,5,7,4,11.75,0.75,-0.5,4,3,1.3862943611198906,47.0,5.0,0.10638297872340426,1.0,0.75,0.75,1481.2957512578403,8,2,2,0,7,3,4,13.0,2.0,1.0,4,3,1.3862943611198906,52.0,7.0,0.1346153846153846,2.3333333333333335,2.0,2.0,1518.9869065371947,0.0,0.0,0.0,-37.69115527935446
2017-09-20,Juventus,Fiorentina,1,0,H,0,0,D,,12,9,5,0,10,23,3,1,1,2,0,1,season-1718.csv,H,12,4,0,0,13,3,4,15.75,3.0,2.5,4,3,1.3862943611198906,63.0,13.0,0.20634920634920634,3.0,3.0,3.0,1538.1547172316305,6,2,0,2,8,6,4,18.5,1.5,0.5,4,4,1.6094379124341003,74.0,8.0,0.10810810810810811,2.0,1.5,1.5,1500.742703099244,0.0,0.0,0.0,37.4120141323865
2017-09-20,Milan,Spal,2,0,H,1,0,H,,20,6,7,0,19,15,9,8,1,2,0,0,season-1718.csv,H,9,3,0,1,8,6,4,18.25,2.25,0.5,4,3,1.3862943611198906,73.0,8.0,0.1095890410958904,2.0,2.25,2.25,1518.608369129428,4,1,1,2,3,6,4,10.0,1.0,-0.75,4,3,1.3862943611198906,40.0,3.0,0.075,1.0,1.0,1.0,1489.6219055091933,0.0,0.0,0.0,28.986463620234645
2017-09-20,Cagliari,Sassuolo,0,1,A,0,0,D,,17,14,3,6,21,10,5,2,3,3,0,0,season-1718.csv,A,6,2,0,2,4,5,4,10.75,1.5,-0.25,4,3,1.3862943611198906,43.0,4.0,0.09302325581395349,2.0,1.5,1.5,1506.325568498892,1,0,1,3,2,8,4,15.5,0.25,-1.5,4,3,1.3862943611198906,62.0,2.0,0.03225806451612903,0.0,0.25,0.25,1471.0937932346542,0.0,0.0,0.0,35.23177526423774
2017-09-20,Atalanta,Crotone,5,1,H,3,0,H,,14,7,11,5,5,19,3,3,0,1,0,0,season-1718.csv,H,4,1,1,2,4,6,4,11.75,1.0,-0.5,4,3,1.3862943611198906,47.0,4.0,0.0851063829787234,1.3333333333333333,1.0,1.0,1491.0445429201784,1,0,1,3,0,6,4,10.0,0.25,-1.5,4,4,1.6094379124341003,40.0,0.0,0.0,0.3333333333333333,0.25,0.25,1465.8102279720008,0.0,0.0,0.0,25.234314948177598
2017-09-20,Genoa,Chievo,1,1,D,0,0,D,,11,16,2,7,19,7,6,2,1,2,0,0,season-1718.csv,D,1,0,1,3,4,8,4,9.5,0.25,-1.0,4,3,1.3862943611198906,38.0,4.0,0.10526315789473684,0.0,0.25,0.25,1470.8148447052727,4,1,1,2,4,7,4,13.25,1.0,-0.75,4,3,1.3862943611198906,53.0,4.0,0.07547169811320754,0.3333333333333333,1.0,1.0,1489.993560622033,0.0,0.0,0.0,-19.17871591676044
2017-09-20,Benevento,Roma,0,4,A,0,2,A,,16,21,5,7,10,8,2,9,2,0,0,0,season-1718.csv,A,0,0,0,4,1,10,4,13.5,0.0,-2.25,4,3,1.3862943611198906,54.0,1.0,0.018518518518518517,0.0,0.0,0.0,1462.5146554905498,6,2,0,1,5,3,3,18.0,2.0,0.6666666666666666,3,4,1.6094379124341003,54.0,5.0,0.09259259259259259,2.0,2.0,2.0,1506.4550833665046,0.0,0.0,0.0,-43.94042787595481
2017-09-23,Juventus,Torino,4,0,H,2,0,H,,23,6,10,1,16,12,6,3,1,4,0,1,season-1718.csv,H,15,5,0,0,14,3,5,15.0,3.0,2.2,5,3,1.3862943611198906,75.0,14.0,0.18666666666666668,3.0,3.0,3.0,1544.3937663956988,11,3,2,0,10,5,5,13.0,2.2,1.0,5,3,1.3862943611198906,65.0,10.0,0.15384615384615385,2.3333333333333335,2.2,2.2,1530.7613167146758,0.0,0.0,0.0,13.63244968102299
2017-09-23,Roma,Udinese,3,1,H,3,0,H,,18,14,8,5,9,10,5,8,0,1,0,0,season-1718.csv,H,9,3,0,1,9,3,4,18.75,2.25,1.5,4,3,1.3862943611198906,75.0,9.0,0.12,2.0,2.25,2.25,1518.0547493669935,3,1,0,4,7,10,5,12.6,0.6,-0.6,5,3,1.3862943611198906,63.0,7.0,0.1111111111111111,1.0,0.6,0.6,1469.5213410803592,0.0,0.0,0.0,48.53340828663431
2017-09-23,Spal,Napoli,2,3,A,1,1,D,,6,21,2,12,9,11,4,6,3,1,0,0,season-1718.csv,A,4,1,1,3,3,8,5,9.2,0.8,-1.0,5,3,1.3862943611198906,46.0,3.0,0.06521739130434782,0.0,0.8,0.8,1483.1727766317672,15,5,0,0,19,3,5,18.6,3.0,3.2,5,3,1.3862943611198906,93.0,19.0,0.20430107526881722,3.0,3.0,3.0,1550.0848659036199,0.0,0.0,0.0,-66.91208927185266
2017-09-24,Verona,Lazio,0,3,A,0,2,A,,9,12,2,5,8,13,3,4,2,2,0,0,season-1718.csv,A,2,0,2,3,1,11,5,10.6,0.4,-2.0,5,4,1.6094379124341003,53.0,1.0,0.018867924528301886,0.3333333333333333,0.4,0.4,1468.9736142971492,10,3,1,1,10,8,5,14.0,2.0,0.4,5,4,1.6094379124341003,70.0,10.0,0.14285714285714285,2.0,2.0,2.0,1517.1002536907906,0.0,0.0,0.0,-48.126639393641426
2017-09-24,Sampdoria,Milan,2,0,H,0,0,D,,12,6,4,0,13,17,7,4,0,2,0,0,season-1718.csv,H,8,2,2,0,6,4,4,14.0,2.0,0.5,4,4,1.6094379124341003,56.0,6.0,0.10714285714285714,1.6666666666666667,2.0,2.0,1523.8434112054467,12,4,0,1,10,6,5,18.6,2.4,0.8,5,4,1.6094379124341003,93.0,10.0,0.10752688172043011,2.0,2.4,2.4,1525.057498006854,0.0,0.0,0.0,-1.2140868014073476
2017-09-24,Inter,Genoa,1,0,H,0,0,D,,14,9,7,3,10,14,8,4,0,2,0,2,season-1718.csv,H,13,4,1,0,11,2,5,13.4,2.6,1.8,5,5,1.791759469228055,67.0,11.0,0.16417910447761194,2.3333333333333335,2.6,2.6,1539.9756158387538,2,0,2,3,5,9,5,9.8,0.4,-0.8,5,4,1.6094379124341003,49.0,5.0,0.10204081632653061,0.3333333333333333,0.4,0.4,1468.5296921610125,0.0,0.0,0.0,71.44592367774135
2017-09-24,Sassuolo,Bologna,0,1,A,0,0,D,,8,8,3,4,11,15,3,6,3,4,1,0,season-1718.csv,A,4,1,1,3,3,8,5,15.2,0.8,-1.0,5,4,1.6094379124341003,76.0,3.0,0.039473684210526314,1.0,0.8,0.8,1484.8007411684791,5,1,2,2,4,7,5,10.4,1.0,-0.6,5,5,1.791759469228055,52.0,4.0,0.07692307692307693,0.3333333333333333,1.0,1.0,1488.5596094896237,0.0,0.0,0.0,-3.7588683211445186
2017-09-24,Crotone,Benevento,2,0,H,1,0,H,,17,16,4,2,12,12,2,7,0,0,0,0,season-1718.csv,H,1,0,1,4,1,11,5,9.4,0.2,-2.0,5,4,1.6094379124341003,47.0,1.0,0.02127659574468085,0.0,0.2,0.2,1459.2663607726095,0,0,0,5,1,14,5,14.0,0.0,-2.6,5,4,1.6094379124341003,70.0,1.0,0.014285714285714285,0.0,0.0,0.0,1450.9149894900609,0.0,0.0,0.0,8.351371282548598
2017-09-24,Cagliari,Chievo,0,2,A,0,0,D,,15,16,3,4,25,16,6,2,2,2,1,0,season-1718.csv,A,6,2,0,3,4,6,5,12.0,1.2,-0.4,5,4,1.6094379124341003,60.0,4.0,0.06666666666666667,2.0,1.2,1.2,1492.618620565067,5,1,2,2,5,8,5,13.8,1.0,-0.6,5,4,1.6094379124341003,69.0,5.0,0.07246376811594203,0.6666666666666666,1.0,1.0,1492.2787131662933,0.0,0.0,0.0,0.3399073987736756
2017-09-24,Fiorentina,Atalanta,1,1,D,1,0,H,,10,16,2,5,22,11,3,8,2,5,0,0,season-1718.csv,D,6,2,0,3,8,7,5,16.6,1.2,0.2,5,4,1.6094379124341003,83.0,8.0,0.0963855421686747,2.0,1.2,1.2,1494.5036539351756,7,2,1,2,9,7,5,12.2,1.4,0.4,5,4,1.6094379124341003,61.0,9.0,0.14754098360655737,2.3333333333333335,1.4,1.4,1497.5884101195697,0.0,0.0,0.0,-3.0847561843941094
2017-09-30,Genoa,Bologna,0,1,A,0,0,D,,18,8,7,4,15,9,10,3,4,2,0,0,season-1718.csv,A,2,0,2,4,5,10,6,9.666666666666666,0.3333333333333333,-0.8333333333333334,6,6,1.9459101490553132,58.0,5.0,0.08620689655172414,0.3333333333333333,0.2,0.3333333333333333,1463.0992830630898,8,2,2,2,5,7,6,10.0,1.3333333333333333,-0.3333333333333333,6,6,1.9459101490553132,60.0,5.0,0.08333333333333333,1.3333333333333333,1.4,1.3333333333333333,1501.260911285813,0.0,0.0,0.0,-38.161628222723266
2017-09-30,Udinese,Sampdoria,4,0,H,1,0,H,,15,13,7,2,12,10,3,4,4,2,0,1,season-1718.csv,H,3,1,0,5,8,13,6,12.833333333333334,0.5,-0.8333333333333334,6,7,2.0794415416798357,77.0,8.0,0.1038961038961039,0.0,0.6,0.5,1463.553753324622,11,3,2,0,8,4,5,13.6,2.2,0.8,5,6,1.9459101490553132,68.0,8.0,0.11764705882352941,1.6666666666666667,2.2,2.2,1531.0743446865033,0.0,0.0,0.0,-67.52059136188132
2017-10-01,Torino,Verona,2,2,D,2,0,H,,12,20,5,7,11,15,6,5,1,4,0,1,season-1718.csv,D,11,3,2,1,10,9,6,11.833333333333334,1.8333333333333333,0.16666666666666666,6,8,2.1972245773362196,71.0,10.0,0.14084507042253522,1.3333333333333333,2.0,1.8333333333333333,1523.9200869187368,2,0,2,4,1,14,6,10.333333333333334,0.3333333333333333,-2.1666666666666665,6,7,2.0794415416798357,62.0,1.0,0.016129032258064516,0.3333333333333333,0.4,0.3333333333333333,1457.4915749463778,0.0,0.0,0.0,66.42851197235905
2017-10-01,Atalanta,Juventus,2,2,D,1,2,A,,7,16,3,8,22,11,0,3,3,1,0,0,season-1718.csv,D,8,2,2,2,10,8,6,12.833333333333334,1.3333333333333333,0.3333333333333333,6,7,2.0794415416798357,77.0,10.0,0.12987012987012986,1.6666666666666667,1.6,1.3333333333333333,1500.3076891708956,18,6,0,0,18,3,6,16.333333333333332,3.0,2.5,6,8,2.1972245773362196,98.0,18.0,0.1836734693877551,3.0,3.0,3.0,1551.2349961916377,0.0,0.0,0.0,-50.92730702074209
2017-10-01,Benevento,Inter,1,2,A,1,2,A,,11,22,2,7,13,10,1,11,2,3,0,0,season-1718.csv,A,0,0,0,6,1,16,6,14.333333333333334,0.0,-2.5,6,7,2.0794415416798357,86.0,1.0,0.011627906976744186,0.0,0.0,0.0,1443.9362749761335,16,5,1,0,12,2,6,13.5,2.6666666666666665,1.6666666666666667,6,7,2.0794415416798357,81.0,12.0,0.14814814814814814,2.3333333333333335,2.6,2.6666666666666665,1545.4060249366764,0.0,0.0,0.0,-101.46974996054291
2017-10-01,Chievo,Fiorentina,2,1,H,1,1,D,,13,22,6,4,10,10,3,7,2,1,0,0,season-1718.csv,H,8,2,2,2,7,8,6,14.166666666666666,1.3333333333333333,-0.16666666666666666,6,7,2.0794415416798357,85.0,7.0,0.08235294117647059,1.6666666666666667,1.0,1.3333333333333333,1505.0890262859207,7,2,1,3,9,8,6,15.5,1.1666666666666667,0.16666666666666666,6,7,2.0794415416798357,93.0,9.0,0.0967741935483871,1.3333333333333333,1.4,1.1666666666666667,1491.7843748838498,0.0,0.0,0.0,13.304651402070931
2017-10-01,Lazio,Sassuolo,6,1,H,1,1,D,,22,8,13,6,13,8,5,4,2,3,0,0,season-1718.csv,H,13,4,1,1,13,8,6,13.666666666666666,2.1666666666666665,0.8333333333333334,6,7,2.0794415416798357,82.0,13.0,0.15853658536585366,2.0,2.4,2.1666666666666665,1528.582293041562,4,1,1,4,3,9,6,14.0,0.6666666666666666,-1.0,6,7,2.0794415416798357,84.0,3.0,0.03571428571428571,1.0,0.6,0.6666666666666666,1472.0994393722897,0.0,0.0,0.0,56.482853669272345
2017-10-01,Milan,Roma,0,2,A,0,0,D,,17,11,3,6,15,8,5,5,3,1,1,0,season-1718.csv,A,12,4,0,2,10,8,6,16.5,2.0,0.3333333333333333,6,7,2.0794415416798357,99.0,10.0,0.10101010101010101,2.0,1.8,2.0,1517.8265645257975,12,4,0,1,12,4,5,18.6,2.4,1.6,5,8,2.1972245773362196,93.0,12.0,0.12903225806451613,3.0,2.4,2.4,1524.0223371227307,0.0,0.0,0.0,-6.195772596933239
2017-10-01,Napoli,Cagliari,3,0,H,2,0,H,,25,4,6,0,6,10,7,2,0,0,0,0,season-1718.csv,H,18,6,0,0,22,5,6,19.0,3.0,2.8333333333333335,6,8,2.1972245773362196,114.0,22.0,0.19298245614035087,3.0,3.0,3.0,1561.0343437882468,6,2,0,4,4,8,6,12.5,1.0,-0.6666666666666666,6,7,2.0794415416798357,75.0,4.0,0.05333333333333334,1.0,1.2,1.0,1479.8083074454396,0.0,0.0,0.0,81.22603634280722
2017-10-01,Spal,Crotone,1,1,D,1,0,H,,17,13,5,4,12,17,12,6,2,1,0,0,season-1718.csv,D,4,1,1,4,5,11,6,8.666666666666666,0.6666666666666666,-1.0,6,8,2.1972245773362196,52.0,5.0,0.09615384615384616,0.0,0.6,0.6666666666666666,1472.2232987471402,4,1,1,4,3,11,6,10.666666666666666,0.6666666666666666,-1.3333333333333333,6,7,2.0794415416798357,64.0,3.0,0.046875,1.0,0.8,0.6666666666666666,1466.2450752865368,0.0,0.0,0.0,5.978223460603431
2017-10-14,Roma,Napoli,0,1,A,0,1,A,,10,16,2,6,12,9,5,2,2,2,0,0,season-1718.csv,A,15,5,0,1,14,4,6,17.333333333333332,2.5,1.6666666666666667,6,13,2.6390573296152584,104.0,14.0,0.1346153846153846,3.0,2.4,2.5,1536.6584949356372,21,7,0,0,25,5,7,19.857142857142858,3.0,2.857142857142857,7,13,2.6390573296152584,139.0,25.0,0.17985611510791366,3.0,3.0,3.0,1566.244923641671,0.0,0.0,0.0,-29.586428706033757
2017-10-14,Juventus,Lazio,1,2,A,1,0,H,,18,10,6,5,10,14,4,2,2,1,0,0,season-1718.csv,A,19,6,1,0,20,5,7,16.285714285714285,2.7142857142857144,2.142857142857143,7,13,2.6390573296152584,114.0,20.0,0.17543859649122806,2.3333333333333335,2.6,2.7142857142857144,1552.6381038048416,16,5,1,1,19,9,7,14.857142857142858,2.2857142857142856,1.4285714285714286,7,13,2.6390573296152584,104.0,19.0,0.18269230769230768,2.0,2.4,2.2857142857142856,1534.3600660118934,0.0,0.0,0.0,18.278037792948226
2017-10-15,Bologna,Spal,2,1,H,1,0,H,,14,7,2,2,20,14,2,5,2,2,0,0,season-1718.csv,H,11,3,2,2,6,7,7,9.714285714285714,1.5714285714285714,-0.14285714285714285,7,15,2.772588722239781,68.0,6.0,0.08823529411764706,2.3333333333333335,1.4,1.5714285714285714,1513.0222033715827,5,1,2,4,6,12,7,9.857142857142858,0.7142857142857143,-0.8571428571428571,7,14,2.70805020110221,69.0,6.0,0.08695652173913043,0.3333333333333333,0.2,0.7142857142857143,1469.2642103686496,0.0,0.0,0.0,43.75799300293306
2017-10-15,Cagliari,Genoa,2,3,A,0,2,A,,12,18,7,11,13,14,6,7,2,0,0,0,season-1718.csv,A,6,2,0,5,4,11,7,11.285714285714286,0.8571428571428571,-1.0,7,14,2.70805020110221,79.0,4.0,0.05063291139240506,0.0,1.2,0.8571428571428571,1474.5977275920154,2,0,2,5,5,11,7,10.857142857142858,0.2857142857142857,-0.8571428571428571,7,15,2.772588722239781,76.0,5.0,0.06578947368421052,0.3333333333333333,0.2,0.2857142857142857,1451.3379909773203,0.0,0.0,0.0,23.259736614695157
2017-10-15,Crotone,Torino,2,2,D,1,0,H,,9,21,3,9,15,7,3,8,1,0,0,0,season-1718.csv,D,5,1,2,4,4,12,7,11.0,0.7142857142857143,-1.1428571428571428,7,14,2.70805020110221,77.0,4.0,0.05194805194805195,1.3333333333333333,0.8,0.7142857142857143,1469.2041636650274,12,3,3,1,12,11,7,11.857142857142858,1.7142857142857142,0.14285714285714285,7,14,2.70805020110221,83.0,12.0,0.14457831325301204,1.3333333333333333,1.6,1.7142857142857142,1519.465504637144,0.0,0.0,0.0,-50.261340972116614
2017-10-15,Fiorentina,Udinese,2,1,H,1,0,H,,13,8,6,2,11,14,4,4,1,1,0,0,season-1718.csv,H,7,2,1,4,10,10,7,16.428571428571427,1.0,0.0,7,14,2.70805020110221,115.0,10.0,0.08695652173913043,0.3333333333333333,1.4,1.0,1484.9346491530807,6,2,0,5,12,13,7,13.142857142857142,0.8571428571428571,-0.14285714285714285,7,15,2.772588722239781,92.0,12.0,0.13043478260869565,1.0,1.2,0.8571428571428571,1472.6216345159098,0.0,0.0,0.0,12.313014637170909
2017-10-15,Inter,Milan,3,2,H,1,0,H,,15,21,6,6,17,12,2,7,6,2,0,0,season-1718.csv,H,19,6,1,0,14,3,7,14.714285714285714,2.7142857142857144,1.5714285714285714,7,14,2.70805020110221,103.0,14.0,0.13592233009708737,2.3333333333333335,2.6,2.7142857142857144,1555.363722384645,12,4,0,3,10,10,7,16.571428571428573,1.7142857142857142,0.0,7,14,2.70805020110221,116.0,10.0,0.08620689655172414,1.0,1.2,1.7142857142857142,1505.190406712891,0.0,0.0,0.0,50.173315671753926
2017-10-15,Sampdoria,Atalanta,3,1,H,0,1,A,,11,21,7,11,10,14,4,6,3,3,0,0,season-1718.csv,H,11,3,2,1,8,8,6,13.5,1.8333333333333333,0.0,6,15,2.772588722239781,81.0,8.0,0.09876543209876543,1.3333333333333333,1.6,1.8333333333333333,1522.0064634952155,9,2,3,2,12,10,7,12.0,1.2857142857142858,0.2857142857142857,7,14,2.70805020110221,84.0,12.0,0.14285714285714285,1.6666666666666667,1.8,1.2857142857142858,1498.9045815576917,0.0,0.0,0.0,23.101881937523785
2017-10-15,Sassuolo,Chievo,0,0,D,0,0,D,,18,9,4,2,8,15,6,8,2,0,0,0,season-1718.csv,D,4,1,1,5,4,15,7,13.142857142857142,0.5714285714285714,-1.5714285714285714,7,14,2.70805020110221,92.0,4.0,0.043478260869565216,1.0,0.6,0.5714285714285714,1466.3216664019583,11,3,2,2,9,9,7,14.0,1.5714285714285714,0.0,7,14,2.70805020110221,98.0,9.0,0.09183673469387756,2.3333333333333335,1.6,1.5714285714285714,1511.9387520166897,0.0,0.0,0.0,-45.61708561473142
2017-10-16,Verona,Benevento,1,0,H,0,0,D,,13,8,3,1,15,12,5,3,4,3,0,1,season-1718.csv,H,3,0,3,4,3,16,7,11.714285714285714,0.42857142857142855,-1.8571428571428572,7,15,2.772588722239781,82.0,3.0,0.036585365853658534,0.6666666666666666,0.4,0.42857142857142855,1461.9461572279706,0,0,0,7,2,18,7,13.857142857142858,0.0,-2.2857142857142856,7,15,2.772588722239781,97.0,2.0,0.020618556701030927,0.0,0.0,0.0,1433.978577528165,0.0,0.0,0.0,27.967579699805583
2017-10-21,Napoli,Inter,0,0,D,0,0,D,,12,11,3,2,9,9,5,7,1,1,0,0,season-1718.csv,D,24,8,0,0,26,5,8,19.375,3.0,2.625,8,7,2.0794415416798357,155.0,26.0,0.16774193548387098,3.0,3.0,3.0,1578.2442899896594,22,7,1,0,17,5,8,14.75,2.75,1.5,8,6,1.9459101490553132,118.0,17.0,0.1440677966101695,3.0,2.6,2.75,1561.2918601282354,0.0,0.0,0.0,16.95242986142398
2017-10-21,Sampdoria,Crotone,5,0,H,3,0,H,,6,8,5,2,11,20,4,0,1,3,0,0,season-1718.csv,H,14,4,2,1,11,9,7,13.142857142857142,2.0,0.2857142857142857,7,6,1.9459101490553132,92.0,11.0,0.11956521739130435,2.0,1.6,2.0,1528.6044899394765,6,1,3,4,6,14,8,10.75,0.75,-1.0,8,6,1.9459101490553132,86.0,6.0,0.06976744186046512,1.6666666666666667,1.0,0.75,1467.7822704468665,0.0,0.0,0.0,60.822219492609975
2017-10-22,Udinese,Juventus,2,6,A,1,2,A,,11,13,4,5,19,9,1,6,6,3,0,1,season-1718.csv,A,6,2,0,6,13,15,8,12.5,0.75,-0.25,8,7,2.0794415416798357,100.0,13.0,0.13,1.0,0.6,0.75,1465.7461766513413,19,6,1,1,21,7,8,16.5,2.375,1.75,8,8,2.1972245773362196,132.0,21.0,0.1590909090909091,1.3333333333333333,2.0,2.375,1539.3594776276468,0.0,0.0,0.0,-73.61330097630548
2017-10-22,Torino,Roma,0,1,A,0,0,D,,5,16,0,5,26,14,0,5,1,1,0,0,season-1718.csv,A,13,3,4,1,14,13,8,13.0,1.625,0.125,8,7,2.0794415416798357,104.0,14.0,0.1346153846153846,0.6666666666666666,1.2,1.625,1520.887397855305,15,5,0,2,14,5,7,16.285714285714285,2.142857142857143,1.2857142857142858,7,8,2.1972245773362196,114.0,14.0,0.12280701754385964,2.0,2.4,2.142857142857143,1524.6591285876489,0.0,0.0,0.0,-3.77173073234394
2017-10-22,Spal,Sassuolo,0,1,A,0,1,A,,13,12,2,2,18,15,10,3,3,3,0,1,season-1718.csv,A,5,1,2,5,7,14,8,9.5,0.625,-0.875,8,7,2.0794415416798357,76.0,7.0,0.09210526315789473,0.3333333333333333,0.2,0.625,1463.180890402866,5,1,2,5,4,15,8,13.75,0.625,-1.375,8,7,2.0794415416798357,110.0,4.0,0.03636363636363636,0.3333333333333333,0.8,0.625,1464.769059561929,0.0,0.0,0.0,-1.5881691590629998
2017-10-22,Milan,Genoa,0,0,D,0,0,D,,18,12,7,2,14,21,5,3,0,2,1,0,season-1718.csv,D,12,4,0,4,12,13,8,17.125,1.5,-0.125,8,7,2.0794415416798357,137.0,12.0,0.08759124087591241,0.0,1.2,1.5,1499.2622689693005,5,1,2,5,8,13,8,11.75,0.625,-0.625,8,7,2.0794415416798357,94.0,8.0,0.0851063829787234,1.0,0.8,0.625,1464.743981505135,0.0,0.0,0.0,34.518287464165496
2017-10-22,Benevento,Fiorentina,0,3,A,0,1,A,,9,14,1,7,16,18,3,5,2,1,0,0,season-1718.csv,A,0,0,0,8,2,19,8,13.125,0.0,-2.125,8,6,1.9459101490553132,105.0,2.0,0.01904761904761905,0.0,0.0,0.0,1427.5037937752688,10,3,1,4,12,11,8,16.0,1.25,0.125,8,7,2.0794415416798357,128.0,12.0,0.09375,1.3333333333333333,1.4,1.25,1491.8101070176492,0.0,0.0,0.0,-64.30631324238038
2017-10-22,Chievo,Verona,3,2,H,2,1,H,,22,11,8,3,8,11,5,4,2,3,0,1,season-1718.csv,H,12,3,3,2,9,9,8,13.375,1.5,0.0,8,7,2.0794415416798357,107.0,9.0,0.08411214953271028,2.3333333333333335,1.8,1.5,1513.491358856719,6,1,3,4,4,16,8,11.875,0.75,-1.5,8,6,1.9459101490553132,95.0,4.0,0.042105263157894736,1.3333333333333333,1.0,0.75,1468.4209409808668,0.0,0.0,0.0,45.07041787585217
2017-10-22,Atalanta,Bologna,1,0,H,0,0,D,,20,6,2,0,12,15,10,3,3,4,0,1,season-1718.csv,H,9,2,3,3,13,13,8,13.125,1.125,0.0,8,7,2.0794415416798357,105.0,13.0,0.12380952380952381,0.6666666666666666,1.2,1.125,1492.3065551134307,14,4,2,2,8,8,8,10.25,1.75,0.0,8,7,2.0794415416798357,82.0,8.0,0.0975609756097561,3.0,2.0,1.75,1519.1055233373663,0.0,0.0,0.0,-26.798968223935617
2017-10-22,Lazio,Cagliari,3,0,H,2,0,H,,10,12,3,5,12,15,4,5,1,4,0,0,season-1718.csv,H,19,6,1,1,21,10,8,14.25,2.375,1.375,8,8,2.1972245773362196,114.0,21.0,0.18421052631578946,3.0,2.4,2.375,1547.6386921890883,6,2,0,6,6,14,8,11.375,0.75,-1.0,8,7,2.0794415416798357,91.0,6.0,0.06593406593406594,0.0,0.6,0.75,1461.1917370642007,0.0,0.0,0.0,86.44695512488761
2017-10-24,Inter,Sampdoria,3,2,H,2,0,H,,24,12,8,2,12,11,8,4,2,2,0,0,season-1718.csv,H,23,7,2,0,17,5,9,14.333333333333334,2.5555555555555554,1.3333333333333333,9,3,1.3862943611198906,129.0,17.0,0.13178294573643412,2.3333333333333335,2.2,2.5555555555555554,1564.5363910858077,17,5,2,1,16,9,8,12.25,2.125,0.875,8,3,1.3862943611198906,98.0,16.0,0.16326530612244897,2.0,2.0,2.125,1534.2801752198184,0.0,0.0,0.0,30.25621586598936
2017-10-25,Juventus,Spal,4,1,H,2,1,H,,16,6,6,2,16,13,5,2,1,0,0,0,season-1718.csv,H,22,7,1,1,27,9,9,16.11111111111111,2.4444444444444446,2.0,9,3,1.3862943611198906,145.0,27.0,0.18620689655172415,1.3333333333333333,2.0,2.4444444444444446,1550.1174910409334,5,1,2,6,7,15,9,9.88888888888889,0.5555555555555556,-0.8888888888888888,9,3,1.3862943611198906,89.0,7.0,0.07865168539325842,0.3333333333333333,0.2,0.5555555555555556,1450.4217682196488,0.0,0.0,0.0,99.69572282128456
2017-10-25,Sassuolo,Udinese,0,1,A,0,1,A,,11,8,3,2,15,19,6,3,2,3,0,0,season-1718.csv,A,8,2,2,5,5,15,9,13.555555555555555,0.8888888888888888,-1.1111111111111112,9,3,1.3862943611198906,122.0,5.0,0.040983606557377046,1.3333333333333333,1.4,0.8888888888888888,1477.5281817451462,6,2,0,7,15,21,9,12.333333333333334,0.6666666666666666,-0.6666666666666666,9,3,1.3862943611198906,111.0,15.0,0.13513513513513514,1.0,0.6,0.6666666666666666,1454.9881632380548,0.0,0.0,0.0,22.540018507091418
2017-10-25,Roma,Crotone,1,0,H,1,0,H,,20,3,4,2,8,9,10,1,0,1,0,0,season-1718.csv,H,18,6,0,2,15,5,8,16.25,2.25,1.25,8,3,1.3862943611198906,130.0,15.0,0.11538461538461539,2.0,2.4,2.25,1537.3600871847893,6,1,3,5,6,19,9,10.444444444444445,0.6666666666666666,-1.4444444444444444,9,4,1.6094379124341003,94.0,6.0,0.06382978723404255,0.6666666666666666,1.0,0.6666666666666666,1462.1065851665246,0.0,0.0,0.0,75.25350201826473
2017-10-25,Genoa,Napoli,2,3,A,1,2,A,,7,19,4,6,8,5,1,4,1,1,0,0,season-1718.csv,A,6,1,3,5,8,13,9,11.777777777777779,0.6666666666666666,-0.5555555555555556,9,3,1.3862943611198906,106.0,8.0,0.07547169811320754,1.3333333333333333,1.0,0.6666666666666666,1468.4332020626448,25,8,1,0,26,5,9,18.555555555555557,2.7777777777777777,2.3333333333333335,9,4,1.6094379124341003,167.0,26.0,0.15568862275449102,2.3333333333333335,2.6,2.7777777777777777,1574.999759032087,0.0,0.0,0.0,-106.56655696944222
